用户名,时间,评论
"
                                挑食的羊羊_H
                                ","
2023-02-05 10:31                            
                            ","
                            这家店又小又挤…位子很小…排队时间特别久…吃过国大和宝龙的都比这家好…服务很差…反正让帮烤…很随意 都没熟就给我们吃…而且也不是炭火烤是电烤…肉质一般…  其他两家就很不错…不喜欢万象城这家…而且位置在负二楼好像…不会再去这家。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-01-28 21:12                            
                            ","
                            因为离家近，经常到万象城御牛道吃，

没想到今天，大众点评显示营业到九点半，我们九点到店，就拒客，这样子合理吗？ 

要么你就大众点评标记清楚，九点钟开始不接新客，不要标注时间和实际时间不符合！以前显示十点打烊，也没有九点半不接新客呀？

不会为了可以早点下班，故意拒客吧
                            

		                            收起评价


"
"
                                菜籽油涮党参
                                ","
2023-01-19 15:06                            
                            ","
怎么说呢 感觉新换了一批人。问啥啥都不知道，说自己新来的。上菜上的特别慢。问有没有牛油，问了三名服务员，都说不同的答案。第一个直接说没有，第二个说问问，第三个说有，后来又说没有。服了	                        "
"
                                paz
                                ","
2023-01-18 20:55                            
                            ","
                            很无语，来吃饭，说不给吃，写着晚上九点半结束，我们过来说马上结束了 不给吃了，他说现在里面没位置，我一眼望过去好几个空位，然后我说 有人出来不就能吃了吗，她说 “现在没人会吃完的”，然后就出来了一桌人买单。
真的无语住了，有这样开店的吗，想提早下班也不至于叭。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-01-17 18:35                            
                            ","
前一天预约的五个人，说预约成功。第二天去直接不承认，说不接受预约。去的时候前面已经有四十桌了。店家不负责任已经预约后翻脸不承认，管理混乱，毫无诚信可言。	                        "
"
                                吃了吗
                                ","
2023-01-14 13:59                            
                            ","
有没有人遇到的 券换错门店无法退回的情况 更好的服务客户 才可以带来回头客呀	                        "
"
                                淡淡的佳
                                ","
2023-01-07 12:52                            
                            ","
排位设置太差，显示没有前面的排位结果等了30分钟，中间其他人拍上位置。应该一开始讲清楚等待时间和正确排位	                        "
"
                                孔雀
                                ","
2022-12-09 18:04                            
                            ","
                            去过几次，知道要排队。特意提前一小时拿号，孩子要上厕所走开一下，回来告诉我们过号了，然后不能再取号了。白等不说，态度还真的掰得很，不吃就不吃，我谢谢您！服务太差了，特别是门口叫号的小姑娘，店里生意好，你就有本事牛掰了。
                            

		                            收起评价


"
"
                                fluidhan
                                ","
2022-11-26 20:30                            
                            ","
口味还可以，环境太差，乱哄哄的，门口叫号也是，过号重新排队，还剩5个号，等了一个小时。买单都扫码支付了，居然还有收银台排队去付钱。188的牛肉和88的一般人估计吃不出来的	                        "
"
                                点小评7078663558
                                ","
2022-11-20 11:50                            
                            ","
提前一天定了位置，也在到店13分钟沟通过已经在商场附近马上到了，因为周末商场停车场不能停到合适的位置多走了几步迟到了几分钟，你就把我的位置给人了，你有点服务意识吗？急着关门吗？	                        "
"
                                匿名用户
                                ","
2022-10-23 22:03                            
                            ","
                            改了布局之后第一次来
坐在u型吧台，有服务生在中间同时照顾三面的顾客帮着烤。
吃到一半，发现烤炉的生肉上面有一根头发，随即告诉了服务生并进行了更换，但是已经很影响食欲
九点左右吧，身边的顾客走了一大半，服务生可能有点空闲下来，站靠在吧台边，面对着我们，在抠手指……而且是那种拔手指倒刺的状态……在我们的食材正上方。
心理阴影，马上结束用餐了
                            

		                            收起评价


"
"
                                懒懒的icecream
                                ","
2022-10-20 09:38                            
                            ","
                            「限定澳和菲力三点拼盘」这店一直排队也是搞不懂，味道远没有ajiya好吃价格也贵，这次点了澳和牛三拼，因为是牛柳，肉质会软，但不是鲜嫩，不推荐。
「火炙三文鱼卷」火炙三文鱼真是咸啊，而且三文鱼量也非常少。
[服务铃]服务：服务员看着多，上菜还很慢，多半在聊天……
                            

		                            收起评价


"
"
                                果的选
                                ","
2022-09-05 08:58                            
                            ","
                            第一次来万象城店，来的早不需要等位，看着服务员也不少，口号喊得很响，欢迎光临!但实际基本没什么服务，可能是看我们点的东西不多吧，临桌两个成年人，服务员倒是很殷勤，帮着烤肉还讲解，我一个人带着孩子却得不到一点服务，就是狗眼看人底呗，除了食材不算糟糕，价格还高，一点点量卖那么贵，不会再来了，太差了！
                            

		                            收起评价


"
"
                                啾啾呀
                                ","
2022-08-20 11:45                            
                            ","
感觉很差！服务没人管！吐了不说别的我们吃完了菜还没上齐！原来觉得他家鹅肝手握比较好吃！今天的鹅肝焦了还有点苦	                        "
"
                                呵呵
                                ","
2022-08-13 18:40                            
                            ","
第三次来。吃完拉肚子，不会再来了	                        "
"
                                biubiubiu-7
                                ","
2022-08-05 20:05                            
                            ","
                            这周第二次来这里了 这次简直了 太差劲了 寿司上错！ 烤肉烤焦发苦！ 海鲜沙拉的三文鱼居然是冷冻的还没解冻的那种！ 真的第一次在日料店吃到这种冷冻三文鱼的 完完全全的不新鲜 真的是服了！ 真的吃的生气  排队排了很久吃到这样的菜真的太懊恼了 ！ 又贵又难吃🙂
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2022-08-04 16:47                            
                            ","
                            吃了十几次御牛道了 这是最差的一家.
1 服务员态度特别恶劣，点菜的时候问我们要不要换菜居然直接走了开了，感觉自己才是上帝
2 其他家的御牛道服务员都会主动问要不要帮忙烤，我主动要求能不能帮忙烤，居然全程都没人反应。
3 上菜的时候更野蛮，招呼都不打直接怼过来。
总之以后不会再去这家店了 
差评
[服务铃]服务：


		                            收起评价


"
"
                                点小评7619160126
                                ","
2022-07-23 19:31                            
                            ","
开始沙拉吃到一根小塑料 第二次土豆吃到洗碗的清洁球 吃一次饭吃出两次异物也是绝了  最后服务员给打了9折 退了2个菜少 一共100来块，不会再来了	                        "
"
                                tiffany_18056
                                ","
2022-07-22 14:23                            
                            ","
新店重装，管理满混乱的
调料不足
人手不足
积分兑换菜品也弄不清楚
出门因为楼梯设计不合理，很容易摔倒。。
本是老客，难得点评 比较心寒。	                        "
"
                                火锅汤圆
                                ","
2022-07-15 13:37                            
                            ","
环境很好，味道太难吃了，好看不好吃	                        "
"
                                R_R
                                ","
2022-04-20 19:31                            
                            ","
「饕餮四点拼盘2.0」「特上牛小排」「特等玫瑰牛舌」「饕餮四点拼盘」肉品质 口味都很一般 
「牛肉石锅拌饭」平庸
「炭烤青花鱼」肉质很不新鲜 …
「牛尾汤」还不错的
「蔬菜拼盘」「豆腐温泉蛋」	                        "
"
                                V
                                ","
2022-02-18 15:42                            
                            ","
                            御牛道现在到底怎么了越来越差了 价格在烤肉店里也算贵的吧 但是肉的质量真的可以说是差且少 而且点什么什么没有 今天点的薄切牛舌烤出来又苦又难咬 鸡腿肉全是大块鸡皮和油 服务员也爱搭不理 回家以后和姐姐还都拉肚子了 真的以后迟早被其他烤肉店干点
                            

		                            收起评价


"
"
                                wolf.W
                                ","
2022-02-12 14:19                            
                            ","
服务人员木讷，菜品一般，价格贵重点是：不值得，不值得，不值得。	                        "
"
                                赵小胖
                                ","
2022-02-09 12:22                            
                            ","
肉的质量越来越差，牛舌一股气味，服务员有气无力，走路拖着走，让帮忙清理台面的时候倒是力气很大	                        "
"
                                木林森
                                ","
2022-01-28 18:26                            
                            ","
没有以前好吃了，有的菜食材不新鲜	                        "
"
                                星辰大海哦
                                ","
2022-01-25 13:27                            
                            ","
                            越来越差的御牛道，我作为一个老顾客，御牛道我不想再去了！
不知道啥原因，这次去食材真的好差，「雪花中落小排」这是我每次去必点的，有时候会点三份四份。这次点的肥的特别多，几乎一多半都是肥的，我和一个女服务员反应之后，这个女服务员竟然，楞着，看着，然后十秒以后，一句话没说，什么表示也没有，走开了！我也是惊呆了。然后就再也没有人来解决这个事情。我们买了单之后走了。
只能说我不会再来了！
                            

		                            收起评价


"
"
                                鱻
                                ","
                                2022-01-18
  更新于2022-01-25 22:11                            
                            ","
                            有點想吐槽就是開在萬象城這家真的不太行，不值得排隊排那麼久，等那麼久其實還是有點小失望的。
一是服務真的不太行，上座的時候桌子甚至剛收拾好沒上餐具更別說沒有人及時添茶這類的服務了……
二是上菜節奏的問題，有些菜其實沒有必要上太快，尤其是我的甜品比我的肉先上了上來建議甜點可以詢問一下是否要在飯後上，我覺得體驗可能會相對好一點。
三是菜沒有達到預期，性價比相對較低，要是不用等那麼久其實我還能接受，不過要排那麼久的話我個人認為性價比沒有那麼高啦，而且還需要在一定範圍內才能線上取號，是有點浪費時間啦🤔
不過我覺得體驗差的應該是我隔壁桌那對情侶，他們的肉裏面有頭髮是讓我很後怕啦
                            

		                            收起评价


"
"
                                周周的胖妈妈
                                ","
2021-12-24 18:29                            
                            ","
                            要不是最低只能打0.5星，我应该这0.5星都不愿意给「御牛道日式料理炭火烤肉(万象城店)」
今天来说吃个烤肉 结果在排队的时候一肚子气
我要投诉的店员是门口的小姑娘：分分。
态度极其差。遇到的事情 也让我很？？？

我是A16号，我被叫到了号，但是是一个包厢里6人位，已经坐了4个人（一对大人加两个小孩），说叫我们两个人去和人家一家四口坐一起，那我选择再等一桌。 那个位置我后面A17后面也选择了等待。 然后我们就站在柜台边等下一桌的到来

结果，突然冒出个小姑娘  说预定18点的位置空了没有。（突然窜出来的）。里面位置17点57分空出来 叫下一个可以进去了，结果 分分这个服务员就叫那个预定的进去了？我说现在没到18点，并且 已经叫到我的号 我等在这边 理应我优先呀 ，如果没被叫到号 我也不计较了。她在明知我就在旁边等的情况下 叫一个预定时间还没到的人进去 我不知道 这是什么服务。
御牛道 本来就突出一个人多 这样随意安排位置 我相信客户体验感极差的情况下 菜品也食之无味，主要是也被气饱了
                            

		                            收起评价


"
"
                                白酒酱板栗
                                ","
2021-11-13 19:03                            
                            ","
点的黑松露鸡蛋饭是冷的，而且里面有鸡蛋壳，和服务员反应后没有任何反应！	                        "
"
                                好名字呀
                                ","
2021-10-24 15:20                            
                            ","
门店位置也不标清楚，绕着b2停车场走了一整圈。体验极差，建议增加位置指引	                        "
"
                                薯条番茄酱
                                ","
2021-10-17 18:09                            
                            ","
有点过分了，6点来吃饭，点了3份肉都没有？？？只有同品类最高价格有货？？？这样是不是算欺诈消费啊？？？本来之前吃印象还蛮好，现在真的差	                        "
"
                                tfj_2017
                                ","
2021-08-29 11:53                            
                            ","
品质太差了！ 跟以前没法比！一份牛小排，上来的都是边角料，鹅肝手握上的鹅肝薄的跟纸片一样。。这种减量变相涨价的行为，反而会失去更多客户，不会再来了！	                        "
"
                                琴酒
                                ","
2021-06-20 15:40                            
                            ","
                            垃圾 真的垃圾 无语了
我也是烤肉资深爱好者了 在上海吃遍各种烤肉，作为一个杭州人二圣庙和中山路的御牛道也常去，这家万象城的在开业的时候也来过，感觉也还行吧，但是这次体验只能用烂来形容 烂透了 哪来的这么高评分…
首先是排队等位 emmm不知道该不该说杭州这些新兴烤肉店好的没学去，搞营销这套老东西学的挺快，和杭州的丸道东京烧肉@丸道东京烧肉武林店 这家店（为了防止误伤保护一波仙霞路店和虹梅路店）这两家店不给预约就硬排，那么你排队也就算了学习一下普通食堂每天发号，发满了就好，也不让轮不到的消费者一直无意义的等位...这家破店排了我三个半小时 四点半就来拿号了哦 呵呵呵

进入餐厅，好家伙，里面三张空桌... 就搞饥饿营销呗 还有不得不说这家店装修真的有问题 搞这么大一个中岛，本来以为是传菜和备货的地方，呵呵一个人都没有（图一）。不是抓拍，我就一顿饭的功夫一直盯着，没人进去过...浪费空间

再说菜品 我拍了两张就不想拿起手机了
第一个 芥末章鱼 笑死我啦笑死我啦 熟章鱼！！！
吃个鬼啊我 我要吃芥末章鱼你给我整这个？？？

第二个 海鲜饼 更无语的来了 我才下单不超过两分钟，上菜了...天呐我炭火炉子都没上你海鲜饼做好了？？？乌漆麻黑确定不是别人不要刚刚回锅的嘛？
我重新要了一份，再上来，吃两块，说实话要不是我本人亲自下的单我都不知道我吃的居然是海鲜饼...
大葱淀粉饼 差不多得了 😅

第三个 饕餮四拼 说不出来话 拍也不想拍了 肉的量的像康师傅牛肉面里面一样…

第四个 横膈膜 就两块黑肉 自己看图

第五个 黑虎虾 苍天啊 终于有个好吃的了 虽然还是死虾

买完单我自觉滚了 呵呵
                            

		                            收起评价


"
"
                                在白鹤山打篮球的甜椒
                                ","
2021-06-03 01:39                            
                            ","
服务态度一绝，才吃了一半，我们桌单独的酱料就被服务员不打招呼的拿走给别桌用了……真的很无语，无语，无语，相当无语以后不会再来了
[服务铃]服务：垃圾	                        "
"
                                WilliamJ_472
                                ","
2021-05-30 18:38                            
                            ","
服务态度太差。排队取号门口那个小姐真的有病，一直打电话指指二维码让我扫了个公众号根本不是取号的，态度非常恶劣！	                        "
"
                                Max_7029
                                ","
2021-03-21 18:20                            
                            ","
门口收银台的服务员 态度太差了 一副你爱吃不吃的样子 答非所问 也不告知食客要取号才能入店 苦等了很久	                        "
"
                                敏敏_121692
                                ","
2021-03-20 12:46                            
                            ","
烤肉踩的最大的坑，不要指望像去其它烤肉店一样免费送小菜，生菜。点了一个188的拼盘，一小盘几片肉，真的是贼拉贵	                        "
"
                                Suqin_3746
                                ","
2021-02-16 12:36                            
                            ","
本应该是味道还不错、品质很稳定的店 ，但今天中午的服务太让人失望，周围比我们晚点菜的桌子都已经有炭火了，但我们的炭火迟迟没来。按点菜时间上炭火这样的功能，难道信息系统支持不了么。	                        "
"
                                匿名用户
                                ","
2021-02-05 16:26                            
                            ","
                            口味/食材
肉的品质还可以，推荐特上牛小排和厚切牛隔肌。三文鱼的食材+口感真的很差了，配的芥末也没味道，一点芥末味都没有。芥末章鱼也是，口感差味道也差。真的很久没吃到这么难吃的三文鱼了。

环境
去过很多家御牛道的店，吧台位置一直是很拥挤，不是很舒适。

菜单/小程序
菜单看起来太累了。一眼看上去，看不到重要信息，徒有外表设计，却没有交互体验。印象最深的是“配xx酱料”反而红色底突出，菜名和介绍混在一起。一味的模仿日本菜单的风格，但是只学了皮毛，日本的理念至少不会让重点不突出。
小程序的体验感更差，一个会员注册和会员码，真的没必要把入口隐藏的那么深，用户也就是用一下积个分而已，便捷易操作才是重点。建议多了解一下“用户体验”。

总体
15-18年吃过很多次御牛道，从杭州只有二圣庙店和中山中路店到现在，越来越失望。上次吃完印象就不是很好，隔了一年多再来吃，更失望了。。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2021-01-20 21:28                            
                            ","
                            前台取号服务态度极差，生意好服务员就可以这么了不起？是不是忘记自己是做服务行业的？拽给谁看呢？因为朋友过生日，我取号排队让你给我备注包厢，好像是备注了个寂寞？我问在包厢的人还要多久，然后特别不好的语气跟我说刚进去一桌，怎么了？顾客这么不受你们待见吗？还是说不想接待我们，耽误你下班了？打电话的时候我问有没有包厢，说是有的，需要排队，我说好的，来了以后，告诉我包厢只有一个，而且到店以后告诉我包厢排队不一定排得上，引诱我我大老远过来排队，白白等了一个多小时，饭也没吃上，如果当时打电话告诉我包厢只有一个，不一定排的上，我就不来了，耽误了我一晚上，没吃上饭，还跟过生日的朋友等了一个小时，呵呵了，前台服务态度不行，还这么欺骗顾客过来排队，太恶劣了这个行为，一个这么高星的店，服务素质这么低？真是失望！！！！
                            

		                            收起评价


"
"
                                kiki_arther
                                ","
2021-01-14 21:51                            
                            ","
                            来过很多次，这次真的莫名其妙，服务员莫名其妙的白眼，我低头看看自己穿着得体，语气平缓，问她为什么白眼，好吧继续白眼，我们想要继续点菜，来了一个服务员不耐烦的说你确定加这些吗？你确定是全部加这些吗？我在想我加个菜你干嘛那么不耐烦，我再一次低头看了看自己，我们四个人是哪里长得不对吗？建筑怀疑人生，这顿饭吃的像，被地主嫌弃的贫农，
                            

		                            收起评价


"
