用户名,时间,评论
"
                                ybngooo
                                ","
2023-12-23 19:46                            
                            ","
                            这个圣诞小雪人好可爱哟，还有冻梨也好好吃，就是天气太冷了。这个套餐量很足三个人都吃的很饱，而且拍照也很好，看商家服务态度很好，就是今天的话需要等位，所以大家可以提前在点评上区号看排队情况，楼上的话有厕所店内环境挺干净的，收桌速度也挺快的。我们特别喜欢其中的一个肉是啪啪厂旁边的那个那个好好吃哦，小菜也送的很多，而且他们还有秘制酱料朋友说那个鸡腿饭吃到了小时候的味道
                            

		                            收起评价


"
"
                                兔子大盗
                                ","
2024-01-17 14:15                            
                            ","
                            [薄荷]环境：环境干净整洁 很有约会的氛围感 带对象来吃饭很不错选择

[服务铃]服务：服务小哥非常好 当时坐在门口的位置 比较冷 已经上菜了 告知服务小哥想调换位置 立马帮我们更换位置了 很为客人着想 非常不错的一次体验 

总体性价比非常高 味道也真不错 还有打卡送的草莓小雪人 很奈斯～
                            

		                            收起评价


"
"
                                卡在瓶子里的鱼
                                ","
2024-01-18 21:20                            
                            ","
                            听说他家超级火所以和同事特意翘班去吃 果然还不错
肉肉品质好 服务也好 不用自己烤 吃的好撑
喜欢韩料的小伙伴一定要试试哦 
鱼饼年糕泡菜这些小菜也很地道
南瓜粥也很好喝
就是吃晚餐不想排队一定要早一点去
我们工作日大概五点前到的 就不用排队了
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2024-01-31 07:08                            
                            ","
                            味道挺不错的  每次过来湖滨找吃的都优先考虑 服务一级棒 会询问需不需要帮助烤 可以不用自己动手 懒人的福音  最喜欢「南瓜粥」 不是很甜腻  吃烤肉又挺解腻的  第一次去了尝试过就爱上了   烤肉 肉质鲜美  几乎每一样烤出来都不会出错 配着生菜和她家小料 真的很不错 推荐！！！
                            

		                            收起评价


"
"
                                咸鱼大王
                                ","
2024-02-04 18:27                            
                            ","
                            很好吃啊😋
量很大啊
吃的好撑啊

好多肉 分不清啥肉是啥肉 吃就完事了
上回吃别的烤肉吃不饱
这回吃闻老头吃晕了

虽然很多人排队 但是大家都乖乖的坐在门口等位置
前台姐姐和里边儿的店员一直在跟进
哪桌收拾完毕可以进去了
所以等的时间也不长

强推这个！鸡腿肉拌饭 具体名字忘记了想不起来
反正照烧汁拌饭超好吃 嘎嘎好吃
                            

		                            收起评价


"
"
                                幸福不是成绩顺是夫硕顺
                                ","
2024-01-29 15:20                            
                            ","
                            [服务铃]服务:
in77周末果然超级多人，我们在店里坐着排队等了差不多二十多分钟吧，有小零食吃。烤肉有小哥帮忙烤，我们只要负责吃就行了，小哥烤的比我们自己烤的好吃多了，火候刚刚好，外脆里嫩，嘴就没停过，小哥一直烤我们一直吃
「南瓜粥」南瓜粥特别好喝，甜甜的，我们喝完了还厚着脸皮续了，温温的很暖胃
「浇汁猪颈肉」「炭黑牛五花」「秘制猪排肉」很好吃，本来还怕吃不饱，但是分量很大的，肉也厚厚的，蘸上干碟特别香
我朋友很爱吃店里的泡菜，店里小哥特别好，还给她续了
「大酱豆腐汤」这个味道一般般，我不太感冒我朋友喜欢
这家店总体还是推荐的，爱吃烤肉的尊的可以试试，尤其是南瓜粥好好喝
                            

		                            收起评价


"
"
                                单生狗的觅食人生
                                ","
2024-02-04 10:30                            
                            ","
                            整体感觉还行，毕竟在湖滨这个位子性价比还不错。但是位子太小了，肉放上置物架上脚没地方放，把我裤子都弄脏了。「闻老头鲜切肥牛」肉挺新鲜的，吃着挺好，筋膜也给剔除了，
「冰点双莓」酸酸甜甜的很好吃，这个可以点。
还送了冻梨，但是居然是切好的，真的无语
                            

		                            收起评价


"
"
                                土豆
                                ","
2023-12-25 17:49                            
                            ","
                            同事过来这家吃过，这次也是被同事拉着来的，嘿嘿。他抢了一张优惠券，我就是个白嫖的哈哈哈。服务不错，有位小哥哥帮忙烤肉，聊了一下还是老乡呢哈哈。牛肉很劲道，超级推荐！碳烤确实能增加烤肉的香味，附加Buff！个人比较喜欢那个白蘑菇（有拍照喔）。烤熟后里边烤出来的水很鲜，值得再来吃第二次
                            

		                            收起评价


"
"
                                圆女士不想变圆
                                ","
2023-12-23 23:03                            
                            ","
                            「山葱厚切猪五花」这个肉不是很好吃 整体没什么味道 肉比较硬吃起来也很柴 搭配菠萝还是第一次尝试
「伊利比亚梅花肉」肉很嫩 这个比较好吃 是一整块的肉排 有两块 总之就是很满足
「照烧鸡腿饭」鸡肉很大块 味道也比较适合我的口味
不知道这家店和老太太是什么关系 我感觉还是那个好吃一点 这个的话比较普通 服务态度倒是挺好的
我的建议是麻酱的口味应该先咨询顾客要不要香菜和醋 来来回回换了两三份蘸料
吃不完根本吃不完两个人吃五盘肉一份饭真的很多
还有两个人的桌子真是太小了 而且没有放衣服的地方
                            

		                            收起评价


"
"
                                曲重
                                ","
2024-02-02 10:57                            
                            ","
                            我们是在**上买的套餐，当初直接被这个有趣的名字吸引，看着套餐也划算就入了，这次带朋友来试试。尝试之后没啥印象深的，肉都差不多还可以不难吃，蘸酱也还可以的。总体就还行吧，没遇上让人眼前一亮的。
环境和服务也都还可以的。
                            

		                            收起评价


"
"
                                新兰4869
                                ","
2024-01-25 14:10                            
                            ","
                            中午去西湖边吃烤肉，由于是工作日，人不是很多。用的是菊花碳，火很旺，烤肉滋滋响
免费的小菜也都很好吃，醋萝卜很脆很酸。烤肉的品质也不错，已经能接受沾麻酱吃了，越吃越上头。
服务员会帮烤肉，只顾吃就行。但不足的地方几个小姐姐服务员老是在边上窃窃私语，感受不是很好，希望能改进
                            

		                            收起评价


"
"
                                德义稳重的小孟
                                ","
2024-02-26 16:20                            
                            ","
                            [薄荷]这家店的环境真是太赞了！清新又舒适，让人心情愉悦。服务也很周到，让人感觉像在家一样自在。强烈推荐给大家哦~服务也很好，非常的有求必应 喜欢喜欢 非常的适合和朋友一起出来，太适合了「闻老头鲜切肥牛」非常好吃
                            

		                            收起评价


"
"
                                幼崽
                                ","
2024-02-26 15:22                            
                            ","
还不错 派对有点长 但是服务蛮好 环境也还可以	                        "
"
                                主打一手逛吃
                                ","
2024-02-26 10:47                            
                            ","
                            菊花碳烤肉香 是他们店的标语 也确实香
「浇汁横膈馍」横膈膜是腌制过的 很入味 肉质鲜嫩「闻老头鲜切瘦牛」牛肉很嫩 建议别烤太久 毕竟牛肉烤久了就老了「闻老头特色卤肥肠大葱」这个菜 当时也是只想尝试下 没想到被种草了 大肠爱好者的福音 他是抱着大葱的 一口只能说太香了
                            

		                            收起评价


"
"
                                咖啡粉卤咸蛋黄
                                ","
2024-02-25 18:49                            
                            ","
                            一直都挺说闻烤肉的烤肉好吃，用的碳不一样，终于在情人节去了一次。买了双人套餐，首先分量非常足，两个人吃完都很饱。然后味道非常棒，烤肉肥嫩多汁，腌制的也非常到位，还有小菜可以免费续。服务也非常周到，会有小哥在旁边帮你烤肉和分肉，体验很棒！
                            

		                            收起评价


"
"
                                渔美人
                                ","
2024-02-25 14:50                            
                            ","
                            [薄荷]环境：
干净整洁  看着很舒服 环境hao很好٩(•̤̀ᵕ•̤́๑)ᵒᵏᵎᵎᵎᵎ很容易jiuhz找到了，

[服务铃]服务：
很好٩(•̤̀ᵕ•̤́๑)ᵒᵏᵎᵎᵎᵎ现烤的肉🥩特别香，好吃😋蘸料有好几种，还送了冻梨还切盘服务非常好٩(•̤̀ᵕ•̤́๑)ᵒᵏᵎᵎᵎᵎ
                            

		                            收起评价


"
"
                                甜小猪**
                                ","
2024-02-25 14:27                            
                            ","
                            服务员服务很热情，菜品量也很足，两个人吃双人套餐根本吃不完，还要打包回家。服务员烤肉的时候换烤盘换得很勤，每烤完一个品种的肉类就会换一个烤盘，补充酱料和生菜叶也很及时，基本不用自己提要求，服务员随时看到就会给你补充。
                            

		                            收起评价


"
"
                                陶庆国
                                ","
2024-02-24 21:03                            
                            ","
                            位于胡滨旁边的一家店距离龙翔桥地铁口直行500米左右整体上菜速度还是比较慢的，口味蛮中规中矩，在杭州比较有名的一家连锁餐厅个人觉得还是西塔老太太比较好吃 但是这个性价比也不错 土豆泥好评  烤网糊得比较快 也没人来烤肉
                            

		                            收起评价


"
"
                                兔萌萌小天使
                                ","
2024-02-24 19:30                            
                            ","
肉很新鲜很好吃！
经理人超好！会帮我们看火候。
豆腐汤不是很辣但是有一点点辣暖身子！
很好吃也很好找！！很喜欢！
元宵节猜灯谜还送了肉肉！太爱啦！
套餐刚好两个人吃～性价比很ok！怪不得朋友喜欢来吃	                        "
"
                                congtou2
                                ","
2024-02-18 05:31                            
                            ","
                            就在湖滨麦当劳对面很好找位置离地铁站很近服务也很好会有人专门给你烤肉肉也都挺好吃的上菜也很快那天给女朋友买了花没地方放放了隔壁桌后来有人了他们店里也很贴心把花放在了前台这点也很不错后来吃完了在座位上抢了半个小时林俊杰的票也没人赶我们走挺好的下次还来
                            

		                            收起评价


"
"
                                雪团ww
                                ","
2024-02-17 19:18                            
                            ","
今天下班跟姐妹来吃烤肉
接待的小姐姐很热情，打卡给我们送冻梨，
肉的品质很好，而且会全程帮烤	                        "
"
                                Ruby是芒果味儿的
                                ","
2024-02-17 14:36                            
                            ","
烤肉还可以，冰树莓超级冰，整体口感不错，说惊艳算不上。暑假来吃的，那叫一个人多！排队等位了很久，大概七点多吃上饭。	                        "
"
                                是甜心吖
                                ","
2024-02-15 16:20                            
                            ","
                            我们点了套餐，肉真的吃到饱，泥炉不仅可以更好保存炭火温度，让肉肉均匀受热，加上上好菊花炭开烤，更能体现出肉本身的味道！淋上酱油与白醋，再加上葱花搅拌混合，得到了一碗与烤肉绝配的蘸酱！香喷喷的秘制麻酱，蘸肉吃，个人觉得比干碟更油润、比酱料更香浓
                            

		                            收起评价


"
"
                                奇异果煎苹果汁
                                ","
2024-02-15 11:25                            
                            ","
老是来吃，和朋友聚餐首选，很好吃	                        "
"
                                二冶本
                                ","
2024-02-12 14:25                            
                            ","
「闻老头鲜切瘦牛」
「浇汁横膈馍」
「海鲜嫩豆腐汤」
「菊花炭」	                        "
"
                                Wencc
                                ","
2024-02-11 15:25                            
                            ","
第一次来吃 好吃
服务员还会帮忙烤 服务很好	                        "
"
                                岁月静好
                                ","
2024-02-11 12:34                            
                            ","
                            过年期间，不知道吃什么，跟家人一起来吃烤肉
来福士负一楼闻老头，这家烤肉过年没关门，并且全天营业，

[薄荷]环境：
进门感觉挺好，座位挺多，不用排队，过年人不多
[服务铃]服务：
主动热情，全程帮忙烤肉「浇汁横膈馍」
肉品质挺好的，很嫩
                            

		                            收起评价


"
"
                                礼刚轻柔的小涵
                                ","
2024-02-11 11:32                            
                            ","
服务态度很好，只要跟服务员说 都会来帮你烤的	                        "
"
                                xihuan吃
                                ","
2024-02-07 20:37                            
                            ","
吃过很多次了，卫生，味道好，服务也不错	                        "
"
                                小白龙
                                ","
2024-02-02 22:17                            
                            ","
闻名已久，已经没有了刚开业的热闹，现在去挺空的，买的套餐，两人餐够三个人吃，小姐姐亲自全程帮烤肉，生菜可续，挺不错的，性价比挺高	                        "
"
                                朱菠萝
                                ","
2024-02-02 16:39                            
                            ","
                            服务员态度很好 主动帮我们烤肉 烤的肉外焦里嫩十分美味 我们的炉子漏水了 还帮我们擦干净很好 主动为我们换了很多次碳和烤网 所以烤网一直很干净 很卫生的感觉 桌面也主动帮忙清理空碗和纸巾 环境不大 但是坐着很有氛围感 很温馨
                            

		                            收起评价


"
"
                                奔驰的小野马
                                ","
2024-01-31 18:19                            
                            ","
                            烤肉分量很足，配上秘制蘸料，味道非常不错，同时配合炭火烤肉，然后店员会帮你烤，真的非常不错，我最喜欢的就是烤五花肉，配合生菜，蒜片，然后蘸酱，清爽解腻，又能吃到肉香，太棒了！ 而且价格也不贵，性价比非常高，高峰期需要排队哦
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2024-01-29 21:26                            
                            ","
                            「浇汁横膈馍」第四次打卡了、每次来杭州必吃的烤肉店
「炭黑牛五花」对我来说肉都差不多，三人餐每次都吃不完

[服务铃]服务：
一直帮忙烤肉的小姐姐人很好，只要有小宝宝在一直烤肉的时候留意着
现在生意比去年差了很多，可能类似的烤肉店多了
                            

		                            收起评价


"
"
                                点小评4734835600
                                ","
2024-01-27 20:41                            
                            ","
                            这家烤肉店的菜品质量、服务和环境都是一流的。烤肉的口感让人惊艳，店内服务人员也非常热情周到。这里绝对是一个享受美食的好去处！
从肉类到蔬菜，每一样都显得新鲜可口。烤出来的肉质更是口感极佳，鲜嫩多汁，让人回味无穷。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2024-01-27 13:32                            
                            ","
                            [薄荷]环境：
桌子略微有点挤。四人桌坐上没地方放了，只能说西湖边寸土寸金吧

[服务铃]服务：
感谢全程帮忙烤肉的服务员。有人帮忙烤肉真是太幸福了，完全不用担心不熟或者烤过头。同样的肉都感觉变好吃了
「浇汁横膈馍」「秘制五花肉」「秘制卷牛肋排」好吃的肉「炝拌土豆丝」这个菜不错
                            

		                            收起评价


"
"
                                icekui
                                ","
2024-01-26 22:27                            
                            ","
                            [服务铃]服务：
服务很nice，全程有阿姨帮忙烤肉，而且烤的也挺好的，不用自己动手，辛苦阿姨了！！
而且点单界面写着，有任何不满随时提出，感觉是比较重视客人感受的
[薄荷]环境：
进门的时候感觉炭火味有点重，中间有点被呛到，不过后来吃起来就没有了

点了个3-4人餐，三个人差不多刚好吃完吧，「炭黑牛五花」很好吃，「炝拌土豆丝」这个凉菜也不错


		                            收起评价


"
"
                                嘟嘟
                                ","
2024-01-25 21:08                            
                            ","
                            闻老头这个冬天还没去过，周末晚上排队也不久，烤肉还有人帮忙烤，太省心了，值得去！
「炭黑牛五花」肥中带瘦，一烤滋滋冒油，裹上生菜又香又解腻
「海鲜嫩豆腐汤」非常韩式，一喝就是浓浓的韩式辣酱味道，爱喝韩式汤的有福了
                            

		                            收起评价


"
"
                                墨
                                ","
2024-01-25 19:59                            
                            ","
                            这家店之前路过时都在排队，我们去的时候竟然都不用排队了。到了就可以入座点餐。唯一一个不好的地方就是他没有大桌子，我们5个人有一个只能坐在桌子边上。无限量的小菜和生菜，配上烤肉，味道好极了，最后打卡还送了南瓜汤和冻梨。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2024-01-25 18:51                            
                            ","
经常打卡的一家店，味道不错，服务小姐姐也非常棒	                        "
"
                                麦芽糖拌芒果干
                                ","
2024-01-25 15:06                            
                            ","
                            [薄荷]环境：
在西湖旁边，人比较多，很干净整洁，收盘速度很快
[服务铃]服务：
特别的细致，还可以给我们烤肉
「南瓜粥」特别甜很好喝，味道很细腻
「秘制五花肉」包生菜超好吃  生菜和可以无限续，小菜特别的解腻
                            

		                            收起评价


"
"
                                佳妮下凡了
                                ","
2024-01-24 20:06                            
                            ","
味道很不错 鸡架味道很棒 酸酸的很合胃口～	                        "
"
                                匿名用户
                                ","
2024-01-23 23:31                            
                            ","
                            「浇汁横膈馍」横膈膜很好吃！很香！
「炭黑牛五花」最爱的就是五花肉！包上生菜！美味！
「闻老头鲜切瘦牛」推荐
[薄荷]环境:挺整洁的
[服务铃]服务:服务态度不错，但是没有很积极帮我们烤
当天我还兑换了一个冻梨，尝了一下，还不错。
                            

		                            收起评价


"
"
                                j2016
                                ","
2024-01-22 19:26                            
                            ","
                            特别喜欢吃他家的小菜儿。 看他们的小菜儿都是本店自己腌的，服务员说也是大姐亲手制作，很不错，很好吃，酸甜，很脆。
[薄荷]环境:
环境也很好，很干净，也很舒适，听着音乐放松一下自我。
[服务铃]服务:
服务很好，很热情。不用说话，小菜无线需 主动换烤盘
                            

		                            收起评价


"
"
                                正在缓存中08.06%
                                ","
2024-01-21 19:18                            
                            ","
挺好吃的！比预想中的效果还好，要是常驻城市能有就好咯，中午在南方体验到了冻梨	                        "
"
                                cathrine_6765
                                ","
2024-01-21 13:12                            
                            ","
非常推荐的一家烤肉，肉质很鲜，小朋友特别喜欢。	                        "
"
                                匿名用户
                                ","
2024-01-20 23:11                            
                            ","
                            真的真的好吃好吃爱吃～第一次吃闻老头！！很火爆啊 等了一会位置 哈哈 店里服务也很好哦 菜品也很新鲜！上菜也很快的～最爱吃鲜切肥牛～哈哈！真的很好吃！还有烤肉酱我超爱！问服务员小姐姐多加了好几次～给我加了好多！！！！
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2024-01-20 18:29                            
                            ","
                            烤肉还蛮好吃的，肉的品质也不错，服务员也会帮忙烤肉，大众点评打卡还能送南瓜粥和冻梨，但可能是快打烊的缘故，送的冻梨迟迟没有上桌后厨就休息了，小菜和生菜也是可以免费续的，这个给好评，希望服务员在续小菜的时候可以更积极主动一些就好了
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2024-01-19 10:51                            
                            ","
                            算杭州烤肉里比较好吃的了，而且价格还算实惠，两个人二百多就可以吃到撑。说实话那个二人团购有点不实惠了，五盘肉根本吃不完啊，还不如自点...不过开在西湖边，可以避开in77的人群，来这里不用排队吃顿烤肉还是不错的。
                            

		                            收起评价


"
"
                                做我怀中猫S
                                ","
2024-01-19 01:43                            
                            ","
                            今年刚回杭州的时候朋友请客来他家吃，吃了一次就觉得 哎呦 不错哦。清晰的记得我不到一个月来他家吃了五次好像，我也很佩服自己
菜品都很新鲜，上菜速度也很快。
[服务铃]服务：
服务也是很好，随叫随到，有求必应，很不错的一家烤肉店。
他们家跟西塔老太太几乎差不多，一开始以为他们是一个公司两个品牌呢，问了一下店员跟我说不是一家公司的。但是性价比可比西塔家高太多了。总而言之，我觉得他家完虐西塔
                            

		                            收起评价


"
"
                                herb7
                                ","
2024-01-18 13:01                            
                            ","
老头的菊花，味道不错，服务员全程帮我们烤，猪肉，鳗鱼都好吃。	                        "
