用户名,时间,评论
"
                                1g小盆友
                                ","
2022-11-12 15:21                            
                            ","
                            我只想说我一天的好心情都被这不太聪明的服务员阿姨毁了
[薄荷]环境：
连锁的环境都大同小异 
[服务铃]服务：
奔着呷哺的口味来的我和我妈妈两个人我在大众点评看了个套餐 到了店里被告知因为红糖糍粑没有了所以套餐验不了券不能点我就想说没有了你就把套餐下架啊 我想吃红糖糍粑去汉光去明珠吃不就好了吗 这也就算了 看了其他套餐觉得不好 就跟服务员说我们不要红糖糍粑你想想办法呗 服务员就说没有其他办法 本着来都来了的心态 团了一个代金券150单点了 气愤的事情就来了我就想说你点完餐不会重复一下吗 谁能想到你嗯啊的还能点错了啊 因为不够150也不行 点了单人套餐 “虾滑”“大虾”还点了几个素菜 愣是凑不够 又点了一盘肉 最后上餐就只有套餐和单点的肉 一桌子素菜 虾滑和虾都没点 我的天 我快要气死了 我妈脾气好没说什么我也不好说什么 结果可想而知 一桌子菜又面条的 谁能吃完啊 真的要被气死 咱说那意思你点餐点不明白不行你刷碗去呢 简单粗暴不用动脑有手就行 适合你 很喜欢呷哺的口味以后会继续吃 但是绝对不会再来这家店了 倒灶玩意


		                            收起评价


"
"
                                遇
                                ","
                                2022-10-08
  更新于2022-10-10 19:52                            
                            ","
服务好差劲  环境也很差劲  料区空空如也  服务员很多还这样只能说管理方面很差	                        "
"
                                匿名用户
                                ","
2022-10-07 19:43                            
                            ","
晚上八点了 人也不多了
我扫了健康宝站那没人看 我进去半天又说让我扫
耍我呢？	                        "
"
                                匿名用户
                                ","
2022-10-03 12:09                            
                            ","
什么服务 真是服了 点完套餐坐着等了半个小时 问一下就说马上 结果最后都没给我们点上 让人帮忙加水也听不见差！	                        "
"
                                哈哈
                                ","
2022-10-02 14:58                            
                            ","
超级咸，肉薄如纸，希望改进,.,，改进	                        "
"
                                点小评0392268964
                                ","
2022-09-21 16:41                            
                            ","
上菜速度慢，而且服务员做事也慢，说了想要个围裙，都快吃完了也不给拿，而且点的是双拼，没问过我们就把双拼换成了一整份，我也是无语住了 "
"
                                点小评4369099717
                                ","
                                2022-09-01
  更新于2022-09-02 00:46                            
                            ","
                            菜不新鲜上面全是黑点或是有腐坏的地方，蘑菇看起来也不怎么好，重新给上了一盘菜却一股子洗洁精味，根本没吃。吃火锅过程中，后厨的人推着很臭的垃圾桶从我旁边走过，然后服务员就开始频繁呼呼的大力开关后厨门，只能换个位置，又发现椅子上有一滴火锅汤，又换了个椅子，我快吃完了服务员一个劲儿问我加不加汤，我说了两遍快吃完了不用了，然后服务员好像很不高兴一样，就很莫名其妙。本来吃前付账时已经给好评了，结果服务员的态度就好像求着我差评，满足你们
                            

		                            收起评价


"
"
                                babykitty_313
                                ","
2022-08-27 22:44                            
                            ","
菜品越来越差，服务更差，点餐的服务员叫钊雪琴。怪不得这么多差评，这么下去呷哺也快凉了。	                        "
"
                                匿名用户
                                ","
2022-08-27 16:34                            
                            ","
中午一个大妈服务态度极差，点错一半的菜，和她说还特别横还瞪人，西单好吃的特别多没事千万别来这里受气	                        "
"
                                b-Zoe-b
                                ","
2022-08-26 22:15                            
                            ","
服务员态度真的不行，我是来吃饭的不是来受气的，上错菜不让问，菜叶子有腐烂不让讲，打包盒没有了不想解决问题直接怼顾客，无视顾客需求，毫无服务可言，再也不会来了	                        "
"
                                汐汐
                                ","
2022-08-22 14:14                            
                            ","
这家店太差了，服务差，食材不新鲜，羊肉串味道怪	                        "
"
                                蝶甜
                                ","
2022-08-22 12:28                            
                            ","
门口的老大妈好像丧失了语言能力，问有没有位置，甩了个手势，让扫码，扫完问坐在哪里，用手甩了甩了，也不告诉你坐哪，她才不管你。心情不好别来上班，没人欠你的！	                        "
"
                                mikevictor_4582
                                ","
2022-08-15 20:46                            
                            ","
萝卜都陈的 肉不是当天的 食材特别差 环境特别差 服务特别差 简直了 以后大家千万别来 上当受骗	                        "
"
                                义信有才的小方
                                ","
2022-08-14 21:53                            
                            ","
服务员的态度太差了，真的差的没边	                        "
"
                                涵酱_787
                                ","
2022-08-09 21:39                            
                            ","
                            没有给这家打0⃣️分，可能就是因为大众点评没有这个选项吧。服务糟糕透顶，尤其是两个服务员大妈。
        我和一对情侣先后到店，我摆手示意服务员点餐，大妈看了我一眼后径直走到情侣面前说“是你们先来的吧？”，浑身上下写满了对我想插队的鄙视，好在情侣是实在人，直接说是我先来的，让大妈先给我点。
        隔壁的带娃妈妈点餐，大妈验完券了还搞不清楚人家点的是一个双人餐，非要客人选单人餐要什么，娃妈解释之后服务员直接答个“可以”，不知道的还以为客人跟服务员汇报工作呢，搞得人真是不舒服。
                            

		                            收起评价


"
"
                                玖兰柩(MDWL)
                                ","
2022-08-09 18:17                            
                            ","
                            菜品还不错，服务态度也很好。但付费系统由原来的验店方验大众点评团餐全改为了团餐加单点后补齐差价，大大影响了便捷度。且对于朋友间聚会AA制的人来说相当不友好，简直就是霸王条款。差评，必须差评。希望店方改回之前店方验大众点评团餐券的系统，严肃建议。
                            

		                            收起评价


"
"
                                汤圆儿的欧豆桑
                                ","
2022-08-09 12:01                            
                            ","
                            是不是有病！一位，坐在吧台桌，问我几位，我说一位，说让我去小方桌坐，不坐吧台桌，好，半天没人，去找服务员，然后来了问我什么锅底，我说咖喱，又跟我说这里只能点鸳鸯锅，不能点一种味儿，我说你们外面的让我坐这儿不让我做吧台，不能点一个口味你们让我坐这儿干嘛，非让我去吧台坐，这不是扯淡吗。拜拜。
                            

		                            收起评价


"
"
                                小胖墩
                                ","
2022-08-04 16:00                            
                            ","
                            [薄荷]环境:
呷哺现在没有以前好了，今天七夕节，跟朋友到大悦城这边逛街，想吃火锅就选择了呷哺，感觉是经济实惠也好吃可是，这一次简直刷新了我的认知，第一，先说一下服务
[服务铃]服务:
基本上没有，服务员大姐爱搭不理的，说话也特别好狠，感觉谁欠他500万似的，，所以很差很差，从我们进门开始，就没什么服务，用餐过程中的也没有服务人员过来加水，锅都烧干了，真的体验很差，再说说菜品，更没得说了，大家可以看一下图片的土豆片，我从来没见过这么厚的土豆片，有的特别薄，一煮就烂了，但是这几片呢，特别厚，煮了半天，里面还是生的，更主要的是，跟我朋友吃完都闹肚子，已经第四次了，不会再去，不会再去
                            

		                            收起评价


"
"
                                yaya_4088
                                ","
2022-07-29 22:20                            
                            ","
吃过最差的一次呷哺，西红柿萝卜都是烂的，都臭了，肉都黑了，叫来服务员，态度还特别差，爱搭不理的，7点去的，调料都没了，总之每个部分都特别差！垃圾	                        "
"
                                心如止水7983
                                ","
2022-07-29 20:11                            
                            ","
                            很久没吃呷哺了，以前一周最少4次，这次吃极其失望，坐了二十多分钟没人理，下午3点多没什么人的情况下，点了一个最贵的69的套餐，肉质很柴，就薄薄的几片，一个女生100多没吃饱，真不如某些火锅自助了，不会再吃呷哺了！
                            

		                            收起评价


"
"
                                奶酪腊芥末酱
                                ","
2022-07-28 16:14                            
                            ","
在呷哺呷哺吃了也好几年了，这边感觉和别的不太一样，服务也太差劲了，爱搭不理的，而且菜品都不新鲜，坏烂叶子的上面，叫了半天，让重新处理一下，根本就没人搭理你，最后又叫了一次，这给处理了，太差	                        "
"
                                匿名用户
                                ","
2022-07-24 19:27                            
                            ","
                            ❗❗ 想要来这家店消费的同胞们请先看看我这条评价用大众点评这么多年，这是第一次写差评，因为实在忍受不了了。
    首先，最差的是服务。我们坐下来等了十多分钟，喊了起码五次点单，比我们后来的人都点单上完菜了，还是没人管我们。如果是服务员人数不够请再多招一点，但如果人数足够那可能就是态度的问题。上菜挺快的，但是上饮料非常慢，必须得催好几次，我们周围的几桌催了也有三五次。总体来说，这种服务，严重拉低了餐饮体验。
    其次，菜品也不尽如人意。肥牛一煮就老了，红薯粉一下锅就捞不起来了，虾滑的味道也一言难尽。菜单上饮料的种类很丰富，实际上只提供几种，而且味道如同糖浆浓缩，难以下嘴（而且你瓶身上写的凑凑又是什么意思？和另一家火锅店的联名吗？呵呵）
    然后，这家店难道是新店吗？为什么呷哺通用的会员制在这里不适用？旁边的君泰汉光都是可以的。大众点评上的这么多优惠券，实际上就只能用一个，所以那么多优惠券其实都是**。建议直接表明，不同种类的优惠券只能用一张，vip积分也不能使，就别给消费者们带来这么多迷惑选项了吧。
    呷哺是一家老店了，口碑也还可以。但是这家是这么多年我吃过最差的一次。既然开在了西单这个位置，最好也别给自己的品牌抹黑。
     其他消费者们，西单还有其他选择别委屈了自己！！如果是在想吃呷哺还是换一家店吧。
                            

		                            收起评价


"
"
                                点小评1335274406
                                ","
2022-07-21 20:07                            
                            ","
也不好吃，服务态度也很差，菜也不新鲜，这应该是吃的最差的一次火锅，没有什么可推荐的，叫服务员叫了半天都没人搭理，反正体验真的挺差的，不会再来了	                        "
"
                                ying880301
                                ","
2022-07-19 13:06                            
                            ","
菜上的很慢 菜都快吃完了 肉还没上 买了电子券 因为店里没有机器所以不让用 这是理由嘛 体验感很差	                        "
"
                                诚实有爱隆隆龙
                                ","
2022-07-16 19:58                            
                            ","
                            服务态度非常恶劣，等了10分钟没人理，就给我上了个锅，叫服务员也不来，态度太差了，真的千万别来，非常的恶心，菜品不干净，有虫子，有苍蝇，点错菜，还不是点错的那一份，服务态度特别凶，巨脏，真的很恶心


		                            收起评价


"
"
                                pinkpopo
                                ","
2022-07-13 21:47                            
                            ","
                            真的很无语今天去吃个饭 总共没几个人 服务员管都不管你😅要加水还是找的人 叫他们也是理都不理你 先弄完人家的然后又叫了一次才搭理 第一次看见呷哺服务态度这么差 进去的时候桌子都没收拾干净 桌子下面全是油可脏了
                            

		                            收起评价


"
"
                                幺蒽到处溜达
                                ","
2022-06-18 16:49                            
                            ","
                            哇塞！！这里的呷哺呷哺也太差劲了吧！！真心踩雷了！！
[服务铃]服务:不热心，态度差劲，默认要麻酱料直接收钱，退票等待30min……
[薄荷]环境:两个人不可以分开点单，强制性两种锅底
环境很差劲，基本上自助形式，没什么服务，没有卫生间
                            

		                            收起评价


"
"
                                夜默笙
                                ","
2022-06-05 19:21                            
                            ","
                            逛完街回家准备顺手买个呷哺外带自提回家煮，在门口又等又叫人点餐好几分钟才等来一个没穿工作服也没带点餐器的大姐，告诉她选好的餐品后顺嘴来一句多放几包麻酱，爱吃呷哺的人里一定有同道中人就为那口麻酱去的，每次小料不整满满两碗根本不够。然而大姐听了说外带麻酱只给两包。当我指着菜单上明晃晃的“小料无限量”问她：为什么我明明是来店里原价点了一份套餐，不用你们的水电人工，也没有自提折扣活动，小料不能管够吃，而用了店里的水电人工，反而可以小料不限量？大姐愣几秒说那外卖平台就是带两包麻酱，可我没有通过外面平台下单，没有享受外卖平台的折扣和红包优惠，套餐也明明写着不限量，为什么就是只给两包呢？大姐说明天堂食开了你来就能不限量了……我当下站在店门口，竟然无言以对这种神逻辑。
呷哺吃了十多年了，从开业初期的麻酱不限量，大杯芒果饮吃到现在的数种锅底和茶饮，它的锅底不是顶流，肉品也不是一流，但麻酱一直在火锅届有它的一席之地，但西单大悦城这家店是十多年来第一个说店点麻酱就两包的店，也值得我一个大懒人写个长差评记录一下。
呷哺那么多家，我换家去买，就衷心希望你们这样拎不清的店早日倒闭，不要继续嚯嚯这个我们喜爱的品牌了。
                            

		                            收起评价


"
"
                                豁达美好嘻嘻豹
                                ","
2022-04-23 08:40                            
                            ","
                            这是我吃呷哺呷哺无论是口味还是体验感最差的一次，进门服务员爱答不理1.特别是一个大姨（侧脸有印记）点单问很不耐烦，对面有个小姐姐去拿底料她给人家都收走了，都说了没吃完，她的解决办法就是：我给你重新拿碗你捞出来继续吃吧！2.我和朋友点了两个一样的套餐，上来肉有区别，我问上菜大爷，回答是：您这是剩下的都最后了，他那个是新切的，几个意思？活该正好赶上剩下这一波？3.要围裙说了5.6遍才给，我们只是来吃饭得，不是来您家赚便宜！4.现在是疫情期间您家消毒防疫一点意识都没有，旁边都空着，让大家都挨着吃，都是真实体验感，大家可以参考！
                            

		                            收起评价


"
"
                                03.
                                ","
2022-04-19 19:45                            
                            ","
上的蔬菜拼盘都是烂的，服务员还对着饮品机
咳嗽	                        "
"
                                喝水都是肉
                                ","
2022-04-08 19:58                            
                            ","
周五晚上还不到8点呢，啥啥都不全了，服务员也不够。最关键的我都怀疑这家是个山寨的。竟然会员用不了，呷浦呷浦的会员不让用。就不让你用！	                        "
"
                                八个披萨一个馕zzz
                                ","
2022-04-04 10:57                            
                            ","
感觉脏脏的，服务人员好少，吃饭时间并不晚点好几样菜都没有，	                        "
"
                                崔哈哈I_1830
                                ","
2022-04-03 18:36                            
                            ","
我也不知道该说啥，做了半个点，不催，没人过来收菜单，桌子小到3个人坐不开，后门随便进人没人管	                        "
"
                                额呃呃呃
                                ","
2022-04-03 18:09                            
                            ","
                            清明节，2 3个服务人员，少说70 80个客人，基本没服务，4个人过去让自己找地方座，坐好了半天没人过来点餐，过来服务员了又说不让坐这，小料要什么没什么，麻酱没有，香菜没有，葱没有，味噌没有，红辣椒没有，大葱说出去买葱了，服了
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2022-03-28 13:25                            
                            ","
                            每一次路过，都会去吃前几次挺好的，，但是后来去了，感觉不是特别好，服务态度也特别差，环境卫生还可以 火锅底料味道都挺好的，位置特别好找，希望提升一下服务水平与态度，呷埔呷埔是连锁店，到处都是，但是每个店的服务态度都不一样
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2022-03-25 19:33                            
                            ","
                            服务超差，看人下菜碟。晚上我不想吃肉，只点蔬菜，就不爱搭理。整整16分钟都不上餐，路过的服务员都没人问一句。我看后面人都有餐了，问一句，大妈还大声说：给你备着呢！16分钟！炒菜都该炒出几个了！吃饭还吃出这么大火，可恨！
然后，锅都快干了，店里一个服务员都不在，连领班出来都急了：前面人呢？！
百度了一下呷哺呷哺，好吧，市值蒸发200亿，还能指望什么呢？这样的店以后不来了。为降低成本，不知道会不会对品质下手。
                            

		                            收起评价


"
"
                                力争不踩雷
                                ","
2022-03-23 14:11                            
                            ","
                            来逛街饿得不行了，又想吃一家不那么贵的火锅，所以搜了附近，有呷哺就来吃了。
事实证明，味道很一般，还是不如升级版的呷哺好，店面也比较拥挤，环境很旧，点了个猪肉卷，很难吃，还很腥，以后吃火锅一定不能点猪肉啊，切记！还有那个套餐里的玫瑰花小蛋糕，做的也太敷衍了，难吃。期待商家继续改进吧
                            

		                            收起评价


"
"
                                南巷深街酒肆
                                ","
2022-03-23 13:04                            
                            ","
                            服务员服务态度恶劣，进门需要扫码，疫情可以理解 ，我们扫完了，服务员还一再重复我们扫完了 ，我们至少说了3遍我们扫完了把手机给服务看吧他又不看，我朋友吼了一声说：我们扫完了。（门口没有专门的人让扫码， 是服务员兼职的）
结果店员很不耐烦的说扫完了就进来呀，进去以后有一边是没有人坐的，还有一圈基本坐满了 我就说我们做没人的那边嘛 疫情也挺严重的 ，全部围在一起也不太好，结果服务员说那边没有服务员不让坐，
？？？？？
嘿，我就奇了怪了 我们进去的时候还有一个服务员在那走来走去的那不是人？？？？？？
最后我们没吃，但是心里这火气实在是下不去 
刚刚又看了一下商家这么多差评 你们难道都不反省一下嘛
                            

		                            收起评价


"
