title,name,link
Heliotropium curassavicum var. curassavicum ,Heliotropium virens E.Mey. ex DC.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77231774-1
Heliotropium curassavicum var. curassavicum ,Heliotropium xerophilum Cockerell,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77231774-1
Cyperus squarrosus var. squarrosus ,Chlorocyperus inflexus (Muhl.) Palla,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus aristatus Rottb.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus aristatus f. falciculosus (Liebm.) Kük.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus aristatus var. floribundus E.G.Camus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus aristatus f. inflexus (Muhl.) C.B.Clarke,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus aristatus var. inflexus (Muhl.) Boeckeler ex Kük.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus aristatus var. semiglobosus Kük.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus aristatus var. versicolor (Nees) Boeckeler,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus arsitatus var. perennis M.E.Jones,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus aureus J.Presl & C.Presl,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus brownii Roem. & Schult.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus falciculosus Liebm.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus inflexus Muhl.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus inflexus var. acaulis Hook.f.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus inflexus var. elongatus Hook.f.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus purshii Roem. & Schult.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus pygmaeus Nutt.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus squarrosus var. congestus Benth.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus squarrosus var. cylindraceus Benth.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus uncinatus R.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Cyperus versicolor Nees,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Dichostylis aristata (Rottb.) Palla,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Isolepis echinulata Kunth,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Mariscus aristatus (Rottb.) Cherm.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Mariscus intricatus (L.) Cufod.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Scirpus intricatus L.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Cyperus squarrosus var. squarrosus ,Scirpus lappaceus Lam.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3299532-4
Alysicarpus vaginalis var. vaginalis ,Alysicarpus cylindricus (Poir.) Desv.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus diversifolius Wall.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus nummulariifolius DC.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus nummulariifolius var. angustatus Ohwi,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus nummulariifolius var. surinamensis Meisn.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus nummularioides Zipp. ex Span.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus nummularius Baill.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus rubibarna Buch.-Ham. ex Wall.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus rupicola Edgew.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus scaber Span.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus trifoliatus Stocks ex Baker,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus vaginalis var. diversifolius Chun,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus vaginalis var. nummulariifolius (DC.) Miq.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus vaginalis var. parvifolius Verdc.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus vaginalis var. stocksii Baker,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus vaginalis var. villosus Verdc.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Alysicarpus varius Wall.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Fabricia cylindrica (Poir.) Kuntze,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Fabricia nummulariifolia (DC.) Kuntze,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Hedysarum cylindricum Poir.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Hedysarum moniliferum Russell ex Wall.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Hedysarum ovalifolium Vahl ex DC.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Hedysarum rosmarinifolium Noronha,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Hedysarum varium Roth,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Hegetschweilera pulchella Heer & Regel,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Alysicarpus vaginalis var. vaginalis ,Lotus monophyllus Houtt.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77214130-1
Juncus effusus subsp. effusus ,Scirpus capsularis Lour.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus bogotensis Kunth,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus bogotensis var. compactus (Hoppe ex Mert. & W.D.J.Koch) Farw.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus communis subsp. effusus Bonnier & Layens,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus communis var. parviflorus Rouy,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus communis var. pauciflorus (Lej. & Courtois) Rouy,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus communis var. subglomeratus (DC.) Boenn.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus conglomeratus laxus G.Mey.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus atratus Asch. & Graebn.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus var. compactus (Hoppe ex Mert. & W.D.J.Koch) Wimm. & Grab.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus compactus Cout.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus compactus Hoppe ex Mert. & W.D.J.Koch,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus var. dasyanthelus K.Koch,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus elatus Asch. & Graebn.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus var. elatus (Asch. & Graebn.) I.Grint.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus subsp. fistulosus (Guss.) K.Richt.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus var. fistulosus (Guss.) Buchenau,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus laxiflorus Cout.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus var. longibracteatus A.Fern. & R.Fern.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus var. macranthelus K.Koch,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus var. oblongicarpus Vayr.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus pauciflorus (Lej. & Courtois) Asch. & Graebn.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus pauciflorus (Lej. & Courtois) Reichg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus var. pauciflorus Lej. & Courtois,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus f. prolifer (Sond.) Hegi,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus var. prolifer Sond.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus spiralis Rob.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus var. subglomeratus DC.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus effusus f. zebrinus (André) Hegi,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus fistulosus Guss.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus lucens Burnham,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus luxurians Colenso,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus mauritianus Bojer,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Juncus zebrinus André,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Juncus effusus subsp. effusus ,Tristemon conglomeratus Raf.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169334-1
Melinis repens subsp. repens ,Melinis argentea Mez,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Melinis brachyrhynchus Mez,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Melinis congesta Mez,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Melinis nitens Mez,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Melinis paupera Mez,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Melinis rosea (Nees) Hack.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Melinis ruficoma (Hochst. ex Steud.) Chiov.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Melinis stolzii Mez,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Melinis ugandensis Mez,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Monachyron roseum (Nees) Parl.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Monachyron tonsum (Nees) Parl.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Panicum braunii Steud.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Panicum roseum (Nees) Steud.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Panicum roseum f. hirtum Kuntze,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Panicum sphacelatum (Benth.) Steud.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Panicum teneriffae var. roseum (Nees) F.M.Bailey,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Panicum tonsum (Nees) Steud.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Rhynchelythrum dregeanum Nees,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Rhynchelythrum dregeanum var. annuum Chiov.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Rhynchelythrum dregeanum var. intermedium Chiov.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Rhynchelythrum gossweileri Stapf & C.E.Hubb.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Rhynchelythrum repens var. roseum (Nees) Chiov.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Rhynchelythrum roseum (Nees) Stapf & C.E.Hubb. ex Bews,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Rhynchelythrum ruficomum Hochst. ex Steud.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Rhynchelythrum stolzii (Mez) Stapf & C.E.Hubb.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Rhynchelythrum tonsum (Nees) Lanza & Mattei,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Saccharum sphacelatum (Benth.) Walp.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Tricholaena atropurpurea Voss,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Tricholaena dregeana (Nees) T.Durand & Schinz,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Tricholaena fragilis A.Braun,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Tricholaena grandiflora var. collina Rendle,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Tricholaena repens var. rosea (Nees) Alberts.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Tricholaena rosea Nees,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Tricholaena rosea var. ruderalis Vanderyst,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Tricholaena rosea var. sphacelata (Benth.) A.Chev.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Tricholaena ruficoma (Hochst. ex Steud.) Hack.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Tricholaena sphacelata Benth.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Tricholaena tonsa Nees,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Tricholaena tonsa var. submutica Schweinf.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Melinis repens subsp. repens ,Tricholaena violacea Voss,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77170906-1
Lycopodium clavatum subsp. clavatum ,Lepidotis ciliata P.Beauv.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lepidotis inflexa P.Beauv.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium aristatum Humb. & Bonpl. ex Willd.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium aristatum var. desvauxianum (Spring) Spring,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium aristatum var. incurvum Hook. & Grev.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium aristatum var. robustius Grev. & Hook.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium ciliatum (P.Beauv.) Sw.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. aristatum (Humb. & Bonpl. ex Willd.) Spring,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. asiaticum Ching,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. borbonicum Bory,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum f. brevipedunculatum Louis-Marie,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum f. decapitatum Louis-Marie,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. desvauxianum Spring,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. distachyum Spring,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. equisetoides Schwacke,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. eriostachys (Fée) Nessel & Hoehne,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum f. frondescens Vict.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum f. frondosum Vict.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum f. incurvum (Hook. & Grev.) Nessel,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. inflexum (P.Beauv.) Spring,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. jamaicense Spring,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. laurentianum Vict.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. minarum Christ,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. montanum Stehlé,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. nataliense Nessel,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. paucidivisum Spring,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. piliferum (Raddi) Nessel & Hoehne,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. preslianum Spring,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. raddianum Spring,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum f. robustinus Nessel & Hoehne,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. robustius (Grev. & Hook.) Nakai,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. serpens (C.Presl) Spring,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. sitchaense Spring,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum f. sterilis House,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. subremotum Vict.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. trichiatum (Bory) Nessel,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
Lycopodium clavatum subsp. clavatum ,Lycopodium clavatum var. trichophyllum (Desv.) Nessel & Hoehne,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186270-1
