名称,图片链接,超链接
铁建重工 SCD133-FLA 拱架台车,https://zj-static.lmjx.net/upload/202303/14/1200w800h1678779498427701.jpg!605x375.jpg,https://zj.lmjx.net/gongjiaanzhuangtaiche/tiejianzhonggong/scd133fla/
三一重工 SPJ4016S 专用底盘湿喷机,https://zj-static.lmjx.net/upload/202401/09/1200w800h1704788291598602.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/sany/spj4016s/
土力机械 ST60 隧道超前支护管棚钻机,https://img.lmjx.net/zjupload/201604/67/20160428162847_17808.jpg!605x375.jpg,https://zj.lmjx.net/suidaochaoqianzhihu/tuli/st60.9/
北方重工 敞开式硬岩掘进机 ,https://img.lmjx.net/zjupload/201310/96/20131030104058_97335.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/beifang/17363/
国际煤机 EBH350 重型掘进机,https://img.lmjx.net/zjupload/201310/89/13829485986329.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/guojimeiji/ebh350/
山河智能 SWSD2518 双动力头强力多功能钻机,https://zj-static.lmjx.net/upload/202202/10/1200w800h1644481084021612.jpg!605x375.jpg,https://zj.lmjx.net/duogongnengzuanji/sunward/swsd2518/
宜迅 YX-60 履带刮板防爆机器,https://zj-static.lmjx.net/upload/202108/16/1200w900h1629098839829265.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/yixun/yx603/
铁建重工 MTD131 锚杆台车,https://zj-static.lmjx.net/upload/202007/21/938w625h1595296775078243.png!605x375.jpg,https://zj.lmjx.net/penmaojixie/tiejianzhonggong/mtd131/
徐工 XTD3133C 凿岩台车,https://zj-static.lmjx.net/upload/202312/29/1200w799h1703838532554212.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/xcmg/xtd3133c/
新筑智装 XZGMT411 拱架锚杆安装台车,https://zj-static.lmjx.net/upload/202003/26/1554w990h1585219949526985.png!605x375.jpg,https://zj.lmjx.net/gongjiaanzhuangtaiche/xinzhu/xzgmt411/
中联重科 SPRITZ Z1A 湿喷机,https://zj-static.lmjx.net/upload/202206/17/800w600h1655455936039423.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/zoomlion/spritzz1a/
土力机械 ST20 隧道超前支护管棚钻机,https://img.lmjx.net/zjupload/201604/51/20160428161929_71092.jpg!605x375.jpg,https://zj.lmjx.net/suidaochaoqianzhihu/tuli/st20/
三一重工 岩层 盾构机械,https://zj-static.lmjx.net/upload/201910/28/600w400h1572253765294152.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/sany/yanceng/
冀中能源 ZDY系列 多功能掘进机,https://img.lmjx.net/zjupload/201203/77/20120320163947_35499.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/jizhongnengyuan/zdy/
铁建重工 DGZZ150 多功能钻机,https://zj-static.lmjx.net/upload/202303/14/1200w800h1678773707488845.jpg!605x375.jpg,https://zj.lmjx.net/duogongnengzuanji/tiejianzhonggong/dgzz150/
大连叉车 BZCD35F 扒渣车,https://img.lmjx.net/zjupload/201406/91/20140619100411_20847.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/dalian/bzcd35f/
新筑智装 XZMG系列 锚杆台车,https://zj-static.lmjx.net/upload/202003/27/1200w800h1585278847862997.jpg!605x375.jpg,https://zj.lmjx.net/penmaojixie/xinzhu/xzmg113/
新筑智装 XZY03 三臂液压凿岩台车,https://img.lmjx.net/zjupload/201307/100/13736127923121.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/xinzhu/xzy03/
新筑智装 XZGT系列 拱架安装台车,https://zj-static.lmjx.net/upload/202003/26/1554w990h1585204230477580.jpg!605x375.jpg,https://zj.lmjx.net/gongjiaanzhuangtaiche/xinzhu/xzgt/
铁建重工 ZY62 矿用混凝土湿喷机,https://zj-static.lmjx.net/upload/202007/21/1200w572h1595309975330097.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/tiejianzhonggong/zy62/
土力机械 ST-60 隧道超前支护,https://img.lmjx.net/zjupload/201206/39/20120618144206_58309.jpg!605x375.jpg,https://zj.lmjx.net/suidaochaoqianzhihu/tuli/st60/
铁建重工 ZTT6470 敞开式 双护盾TBM掘进机,https://zj-static.lmjx.net/upload/202007/20/1200w800h1595232673209560.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/tiejianzhonggong/ztt6470/
国机重工常林 EBZ260H 掘进机,https://img.lmjx.net/zjupload/201804/21/20180426172856_35483.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/changlin/ebz260g.4/
山河智能 SWSD3612 双动力头强力多功能钻机,https://zj-static.lmjx.net/upload/202202/10/1200w800h1644482232579431.jpg!605x375.jpg,https://zj.lmjx.net/duogongnengzuanji/sunward/swsd3612/
杭叉 CPCD70-AG55-BZ 扒渣车,https://img.lmjx.net/zjupload/201612/98/20161209102830_92475.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/hangcha/cpcd70ag55bz/
铁建重工 MTZ141 锚杆台车,https://zj-static.lmjx.net/upload/202007/21/938w625h1595296775078243.png!605x375.jpg,https://zj.lmjx.net/penmaojixie/tiejianzhonggong/mtz141/
铁建重工 ZY82两臂8米级半智能 隧道凿岩台车,https://zj-static.lmjx.net/upload/202007/20/1200w799h1595234755828717.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/tiejianzhonggong/zy828/
三一重工 SPJ3217A 专用底盘湿喷机,https://zj-static.lmjx.net/upload/202302/03/1200w800h1675410455374533.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/sany/spj3217a/
北方重工 护盾式硬岩掘进机 ,https://img.lmjx.net/zjupload/201310/27/20131030104350_23290.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/beifang/17364/
徐工 EBZ160 悬臂式掘进机,https://img.lmjx.net/zjupload/201702/95/20170209111734_83446.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/xcmg/ebz160.3/
铁建重工 DGZ150G 多功能钻机,https://zj-static.lmjx.net/upload/202303/14/1200w800h1678772787083352.jpg!605x375.jpg,https://zj.lmjx.net/duogongnengzuanji/tiejianzhonggong/dgz150g/
路霸 LB-60 扒渣机,https://zj-static.lmjx.net/upload/202006/23/800w800h1592879673472902.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/roadbar/lb60/
铁建重工 MTW141 锚杆台车,https://zj-static.lmjx.net/upload/202007/21/938w625h1595296775078243.png!605x375.jpg,https://zj.lmjx.net/penmaojixie/tiejianzhonggong/mtw141/
徐工 TZ3A 凿岩台车,https://zj-static.lmjx.net/upload/202306/30/1000w696h1688093629189992.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/xcmg/tz3a/
徐工 HPS30VE 纯电动湿喷机,https://zj-static.lmjx.net/upload/202309/14/1200w800h1694698084735043.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/xcmg/hps30ve/
徐工 复合式土压平衡盾构机 ,https://zj-static.lmjx.net/upload/202301/07/800w600h1673059174596133.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/xcmg/31791/
北方交通 EBZ160E 巷道掘进机,https://zj-static.lmjx.net/upload/202201/07/448w330h1641546229104620.jpg!605x375.jpg,https://zj.lmjx.net/juejinji/northtraffic/ebz160e/
山河智能 SWSD3618 双动力头强力多功能钻机,https://img.lmjx.net/zjupload/201107/85/13116458264165.jpg!605x375.jpg,https://zj.lmjx.net/duogongnengzuanji/sunward/swsd3618/
宜迅 YX1120 履带式扒渣机,https://zj-static.lmjx.net/upload/202101/19/1200w800h1611049518096106.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/yixun/yx1120/
铁建重工 MT141G 锚杆台车,https://zj-static.lmjx.net/upload/202007/21/938w625h1595296775078243.png!605x375.jpg,https://zj.lmjx.net/penmaojixie/tiejianzhonggong/mt141g/
山河智能 SUNWARD 凿岩台车,https://img.lmjx.net/zjupload/201203/43/20120320095815_79164.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/sunward/sunward.1/
中联重科 ZG3017C 湿喷机,https://zj-static.lmjx.net/upload/202206/23/1200w800h1655981898432219.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/zoomlion/zg3017/
厦工 复合式盾构 ,https://img.lmjx.net/zjupload/201601/11/20160118141059_67959.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/xgma/26486/
国际煤机 EBZ300 重型掘进机,https://img.lmjx.net/zjupload/201310/6/13829490277308.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/guojimeiji/ebz300/
山河智能 SWSD4628W （步履式）双动力头强力多功能钻机,https://zj-static.lmjx.net/upload/202202/10/1200w800h1644482458993329.jpg!605x375.jpg,https://zj.lmjx.net/duogongnengzuanji/sunward/swsd4628w/
大连叉车 BZCD35A 扒渣车,https://img.lmjx.net/zjupload/201406/91/20140619100411_20847.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/dalian/bzcd35a/
铁建重工 MT141 锚杆台车,https://zj-static.lmjx.net/upload/202007/21/938w625h1595296775078243.png!605x375.jpg,https://zj.lmjx.net/penmaojixie/tiejianzhonggong/mt141/
鑫通 CMJ2-18 煤矿用液压钻车,https://img.lmjx.net/zjupload/201310/33/13829452393476.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/tong/cmj218/
新筑智装 XZPS30 混凝土湿喷台车,https://zj-static.lmjx.net/upload/202003/27/1200w800h1585276844246711.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/xinzhu/xzps30/
三一重工 土压式 盾构机,https://zj-static.lmjx.net/upload/201910/28/600w400h1572252501455537.png!605x375.jpg,https://zj.lmjx.net/dungoujixie/sany/tuya1/
冀中能源 EBZ55（A） 半煤岩掘进机,https://img.lmjx.net/zjupload/201203/30/20120320163654_96967.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/jizhongnengyuan/ebz55a/
山河智能 SWSD6638W （步履式）双动力头强力多功能钻机,https://zj-static.lmjx.net/upload/202202/10/1200w800h1644485275846729.jpg!605x375.jpg,https://zj.lmjx.net/duogongnengzuanji/sunward/swsd6638w/
杭叉 CPCD60-AG55-BZ 扒渣车,https://img.lmjx.net/zjupload/201612/98/20161209102830_92475.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/hangcha/cpcd60ag55bz/
志高 ZEGA-UJ33 掘进台车,https://img.lmjx.net/zjupload/201804/15/20180417103013_38543.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/zhigao/zegauj33/
青科重工 隧道二衬专用泵 ,https://zj-static.lmjx.net/upload/202104/20/1200w800h1618903071635673.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/qkzg/sdrczyb/
铁建重工 ZTT5490 敞开式 双护盾TBM掘进机,https://zj-static.lmjx.net/upload/202007/20/1200w800h1595232673209560.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/tiejianzhonggong/ztt5490/
石煤机 EBZ200型 半煤岩掘进机,https://img.lmjx.net/zjupload/201306/67/20130618160041_11233.jpg!605x375.jpg,https://zj.lmjx.net/meitanjuejinji/shimeiji/ebz200/
山河智能 SWSD6638D 强力多功能钻机,https://img.lmjx.net/zjupload/201107/85/13116458264165.jpg!605x375.jpg,https://zj.lmjx.net/duogongnengzuanji/sunward/swsd6638d/
宜迅 YX1100 履带式扒渣机,https://zj-static.lmjx.net/upload/202101/19/1200w800h1611049518096106.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/yixun/yx1001/
铁建重工 ZY113 隧道凿岩台车,https://zj-static.lmjx.net/upload/202007/20/1200w799h1595234755828717.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/tiejianzhonggong/zy113/
铁建重工 ZY61 矿用混凝土湿喷机,https://zj-static.lmjx.net/upload/202007/21/1200w572h1595309975330097.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/tiejianzhonggong/zy61/
北方重工 复合式盾构机 ,https://img.lmjx.net/zjupload/201310/29/20131030104515_67974.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/beifang/17365/
国机重工常林 EBZ260G 掘进机,https://img.lmjx.net/zjupload/201804/41/20180426163610_93796.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/changlin/ebz260g/
宜迅 YX180 履带式扒渣机,https://zj-static.lmjx.net/upload/202101/19/1200w800h1611049518096106.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/yixun/yx180/
徐工 TWZ260 暗挖台车,https://img.lmjx.net/zjupload/201709/57/20170914155516_32883.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/xcmg/twz260/
三一重工 SYM5173TPJ30 车载底盘湿喷机,https://zj-static.lmjx.net/upload/202401/09/1200w800h1704788871393288.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/sany/sym5173tpj30/
徐工 φ6.45米复合式土压平衡盾构机 盾构机械,https://img.lmjx.net/zjupload/zjv2/upfs/201407/27/f_1406175927946654.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/xcmg/645/
辽宁通用 EBZ160A 掘进机,https://img.lmjx.net/zjupload/201311/72/13835347491287.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/tongyong/ebz160a/
宜迅 YX160 履带式扒渣机,https://zj-static.lmjx.net/upload/202101/19/1200w800h1611049518096106.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/yixun/yx160/
山河智能 SUNWARD 凿岩台车,https://img.lmjx.net/zjupload/201203/43/20120320095815_79164.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/sunward/sunward/
中联重科 ZC3017 湿喷机,https://zj-static.lmjx.net/upload/202112/08/1200w800h1638931524499461.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/zoomlion/zc3017/
厦工 土压平衡盾构 ,https://img.lmjx.net/zjupload/201601/53/20160118140052_86943.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/xgma/26485/
创力 EBZ100 悬臂式掘进机,https://zj-static.lmjx.net/upload/202201/21/510w290h1642752340670585.jpg!605x375.jpg,https://zj.lmjx.net/juejinji/chuangli/ebz100/
宜迅 YX-100 轮式扒渣机,https://zj-static.lmjx.net/upload/202101/19/1200w800h1611048645257894.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/yixun/yx100/
鑫通 CMJ1-10 煤矿用液压钻车,https://img.lmjx.net/zjupload/201310/8/13829453443043.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/tong/cmj110/
新筑智装 XZPS25 混凝土湿喷台车,https://zj-static.lmjx.net/upload/202003/27/1200w800h1585276844246711.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/xinzhu/xzps25/
三一重工 敞口式 盾构机,https://zj-static.lmjx.net/upload/201910/28/600w400h1572252264898727.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/sany/changkou/
西安煤机 EJM300/2(4)-2(4） 掘锚机,https://zj-static.lmjx.net/upload/202201/20/1200w798h1642672573174916.jpg!605x375.jpg,https://zj.lmjx.net/juejinji/xianmeiji/ejm3002424/
宜迅 YX-80 轮式扒渣机,https://zj-static.lmjx.net/upload/202101/19/1200w800h1611048645257894.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/yixun/yx80/
志高 ZEGA-UJ21 掘进台车,https://img.lmjx.net/zjupload/201804/76/20180417100711_84992.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/zhigao/zegauj21/
青科重工 QZHP-3016E 混凝土湿喷台车,https://zj-static.lmjx.net/upload/202104/20/994w698h1618901067229003.png!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/qkzg/qzhp3016e/
铁建重工 ZTT6880 单护盾TBM,https://zj-static.lmjx.net/upload/202007/20/1200w800h1595232405047157.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/tiejianzhonggong/ztt6880tbm1/
中传重装 EBZ132 标准型掘进机,https://img.lmjx.net/zjupload/201311/78/13835300274217.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/zhongchuanzhongzhuang/ebz132/
宜迅 YX-70 轮式扒渣机,https://zj-static.lmjx.net/upload/202101/19/1200w800h1611048645257894.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/yixun/yx70/
铁建重工 ZYS82/G 隧道凿岩台车,https://zj-static.lmjx.net/upload/202007/20/1200w799h1595234755828717.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/tiejianzhonggong/zys82g/
铁建重工 ZY41 矿用混凝土湿喷机,https://zj-static.lmjx.net/upload/202007/21/1200w572h1595309975330097.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/tiejianzhonggong/zy41/
北方重工 泥水平衡盾构机 ,https://img.lmjx.net/zjupload/201310/70/20131030105018_17110.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/beifang/17366/
北方重工 EBZ240 掘进机,https://img.lmjx.net/zjupload/201310/71/13831021525783.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/beifang/ebz240/
宜迅 YX-60 轮式扒渣机,https://zj-static.lmjx.net/upload/202101/19/1080w1080h1611049987413465.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/yixun/yx602/
徐工 TZ3 三臂液压凿岩台车,https://img.lmjx.net/zjupload/zjv2/upfs/201407/19/f_1406175919942772.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/xcmg/tz3/
三一重工 SPJ3016（T4） 专用底盘湿喷机,https://zj-static.lmjx.net/upload/202303/23/1200w800h1679560540237025.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/sany/spj3016t4/
徐工 φ6.39米复合式土压平衡盾构机 盾构机械,https://img.lmjx.net/zjupload/zjv2/upfs/201407/26/f_1406175926999319.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/xcmg/639/
郑煤机 EBZ230 掘进机,https://img.lmjx.net/zjupload/201310/0/20131030101644_14941.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/meiji/ebz230/
宜迅 YX-50 轮式扒渣机,https://zj-static.lmjx.net/upload/202101/19/1200w800h1611048645257894.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/yixun/yx50/
鑫通 DF20*-2BD 非煤矿用液压钻车,https://img.lmjx.net/zjupload/201310/14/13829454356145.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/tong/df202bd/
中联重科 CSS3-Z1(A) 湿喷机,https://zj-static.lmjx.net/upload/202108/04/1200w675h1628046993538534.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/zoomlion/css3z1a/
厦工 泥水平衡盾构 ,https://img.lmjx.net/zjupload/201601/89/20160118134016_20287.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/xgma/26484/
林州重机 EBZ系列 掘进机,https://img.lmjx.net/zjupload/201310/45/13830241583113.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/linzhouzhongji/ebz/
宜迅 YXDG-40 顶管用扒渣机,https://zj-static.lmjx.net/upload/202108/16/1200w900h1629098713807313.jpg!605x375.jpg,https://zj.lmjx.net/bazhaji/yixun/yxdg40/
铁建重工 ZYS122 隧道凿岩台车,https://zj-static.lmjx.net/upload/202007/20/1200w799h1595234755828717.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/tiejianzhonggong/zys122/
新筑智装 XZPS30B 混凝土湿喷机,https://zj-static.lmjx.net/upload/202005/13/1200w800h1589359314996481.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/xinzhu/xzps30b/
三一重工 泥水式 盾构机,https://zj-static.lmjx.net/upload/201910/28/600w400h1572251281004126.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/sany/nishui/
山特重工 铣挖头 掘进机,https://img.lmjx.net/zjupload/201301/79/20130129103412_52280.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/shante/14317/
徐工 TZ2 凿岩台车,https://img.lmjx.net/zjupload/zjv2/upfs/201407/19/f_1406175919818892.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/xcmg/tz2/
青科重工 QZHP-3016B 混凝土湿喷台车,https://zj-static.lmjx.net/upload/202104/20/1200w800h1618900882672196.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/qkzg/qzhp3016b/
铁建重工 ZTT6880 敞开式 TBM 掘进机,https://zj-static.lmjx.net/upload/202207/15/800w670h1657854491247997.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/tiejianzhonggong/ztt6880tbm/
沈阳山河 EBZ160 掘进机,https://zj-static.lmjx.net/www/userfiles/Image/showpic2(9).gif,https://zj.lmjx.net/juejinji_che/shanhe185/ebz160/
鑫通 DF10-1BD 非煤矿用液压钻车,https://img.lmjx.net/zjupload/201310/66/13829457098222.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/tong/df101bd/
铁建重工 HPSD2008B 混凝土喷湿设备,https://zj-static.lmjx.net/upload/202007/21/1200w900h1595298836891178.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/tiejianzhonggong/hpsd2008b/
北方重工 土压平衡盾构机 ,https://img.lmjx.net/zjupload/201310/13/20131030105232_24279.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/beifang/17367/
内蒙古北方重工 EBH-90G/132型 掘进机,https://zj-static.lmjx.net/www/RemotePhoto/2007-11/2007111611205895134.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/nhig/ebh90g132/
铁建重工 ZYS123 隧道凿岩台车,https://zj-static.lmjx.net/upload/202007/20/1200w799h1595234755828717.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/tiejianzhonggong/zys123/
三一重工 SPJ3217 专用底盘湿喷机,https://zj-static.lmjx.net/upload/202302/03/1200w800h1675410455374533.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/sany/spj3217/
厦工 异形盾构 ,https://img.lmjx.net/zjupload/201601/15/20160118132346_81888.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/xgma/26482/
卡特 EBZ30 掘进机,https://zj-static.lmjx.net/www/RemotePhoto/2007-11/200711141358183142.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/cat/ebz30/
徐工 TZ1 凿岩台车,https://img.lmjx.net/zjupload/zjv2/upfs/201407/19/f_1406175919701836.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/xcmg/tz1/
青科重工 QSPJ20B 车载式双喷头湿喷机,https://zj-static.lmjx.net/upload/202104/20/1200w800h1618900729385619.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/qkzg/qspj20b/
三一重工 tuya 盾构机械,https://zj-static.lmjx.net/upload/201910/28/600w400h1572250341542665.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/sany/tuya/
厦工 TBM 硬岩掘进机 ,https://img.lmjx.net/zjupload/201601/73/20160118133102_12755.jpg!605x375.jpg,https://zj.lmjx.net/juejinji_che/xgma/tbm/
鑫通 DF20A-2BD 非煤矿用液压钻车,https://img.lmjx.net/zjupload/201310/31/13829457951616.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/tong/df20a2bd/
铁建重工 HPSD2008A 混凝土喷湿设备,https://zj-static.lmjx.net/upload/202007/21/1200w900h1595298836891178.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/tiejianzhonggong/hpsd2008a/
铁建重工 ZTT4030 敞开式 TBM 掘进机,https://zj-static.lmjx.net/upload/202207/15/800w670h1657854432403266.jpg!605x375.jpg,https://zj.lmjx.net/dungoujixie/tiejianzhonggong/ztt4030tbm/
山河智能 SWC452 全液压履带式掘进钻车,https://zj-static.lmjx.net/www/RemotePhoto/2009-2/20092513494161834.gif,https://zj.lmjx.net/juejinji_che/sunward/swc452/
铁建重工 ZYS134 隧道凿岩台车,https://zj-static.lmjx.net/upload/202007/20/1200w799h1595234755828717.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/tiejianzhonggong/zys134/
三一重工 SPJ3017 专用底盘湿喷机,https://zj-static.lmjx.net/upload/202010/30/1200w800h1604036542924236.jpg!605x375.jpg,https://zj.lmjx.net/hunningtupenshishebei/sany/spj3017/
北方重工 微型盾构机 ,https://img.lmjx.net/zjupload/201712/9/20171218140204_88814.png!605x375.jpg,https://zj.lmjx.net/dungoujixie/beifang/17368/
三一重工 EBZ160i 智能掘进机,https://zj-static.lmjx.net/upload/202201/23/1200w800h1642908943396049.jpg!605x375.jpg,https://zj.lmjx.net/juejinji/sany/ebz160i/
徐工 凿岩 台车,https://img.lmjx.net/zjupload/201203/95/20120320155755_80491.jpg!605x375.jpg,https://zj.lmjx.net/zaoyantaiche/xcmg/11338/
