名称,图片链接,超链接
赛奇 桅柱式 高空作业平台,https://img.lmjx.net/zjupload/201109/46/13159028958373.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/sivge/10202/
鼎力 ZDYT3-4.5S 自行走高空取料平台,https://img.lmjx.net/zjupload/201805/98/20180503155324_32272.jpg!605x375.jpg,https://zj.lmjx.net/gaokongquliaopingtai/dingli/zdyt345s/
徐工 GKS28B 高空作业车,https://zj-static.lmjx.net/upload/202309/07/1200w800h1694065522026601.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/xcmg/gks28b/
山河智能 SWT20 直臂式高空作业平台,https://zj-static.lmjx.net/upload/202012/17/1200w800h1608192625242960.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/sunward/swt20/
山河智能 SWA16J 曲臂式高空作业平台,https://zj-static.lmjx.net/upload/202012/17/1200w848h1608191755534053.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/sunward/swa16j/
山河智能 SWSL1614HD Li 电动电驱剪叉式高空作业平台,https://zj-static.lmjx.net/upload/202302/16/1200w800h1676513433900025.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/sunward/swsl1614hdli/
诺力 AMWP6/AMWP7.5 高空作业平台,https://zj-static.lmjx.net/www/RemotePhoto/2009-3/20093231742283343.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/noble/amwp6amwp75/
鼎力 ZDTY3-3.0S 自行走高空取料平台,https://img.lmjx.net/zjupload/201805/98/20180503155324_32272.jpg!605x375.jpg,https://zj.lmjx.net/gaokongquliaopingtai/dingli/zdty330s/
美通重工 S2815C 车载型高空作业车,https://img.lmjx.net/zjupload/201706/90/20170606172004_98177.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/meitong/s2815c/
特雷克斯吉尼 S-85 XC 直臂型高空作业平台,https://zj-static.lmjx.net/upload/202003/18/1200w800h1584527096364601.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/meiguojini/s85xc/
美国JLG 450A 曲臂式高空作业平台,https://img.lmjx.net/zjupload/201805/68/20180524172943_84155.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/jlg/450a/
特雷克斯吉尼 GS-4655 剪叉式高空作业平台,https://zj-static.lmjx.net/upload/202003/21/1200w800h1584760764970060.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/meiguojini/gs4655/
曼尼通 60V 高空作业平台,https://img.lmjx.net/zjupload/201308/1/13771589017893.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/manitou/60v/
鼎力 ZDYT3-3.7S 自行走高空取料平台,https://img.lmjx.net/zjupload/201805/98/20180503155324_32272.jpg!605x375.jpg,https://zj.lmjx.net/gaokongquliaopingtai/dingli/zdyt337s/
江特 JDF5110JGKDFL4 高空作业车,https://img.lmjx.net/zjupload/201604/63/20160421105717_12270.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/jiangte/jdf5110jgkdfl4/
美国JLG 18RS 直臂式平台,https://img.lmjx.net/zjupload/201805/81/20180524145228_43983.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/jlg/18rs/
临工重机 AR14JF-H 柴动曲臂式升降工作平台,https://zj-static.lmjx.net/upload/202303/17/1000w667h1679020306245955.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/lingongzhongji/ar14jfh/
美国JLG 1930ES电动剪叉式 高空作业平台,https://img.lmjx.net/zjupload/201301/53/20130111103903_88994.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/jlg/1930es/
东迈重工 E8/E12型 纯电动柱式,https://img.lmjx.net/zjupload/201310/15/20131029103557_11873.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/dongmai/e8e12/
楚飞 东风金霸14米 高空作业车,https://img.lmjx.net/zjupload/201409/89/20140903105850_68023.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/chufei/14.7/
柳工 LST200DWJ 直臂式高空作业平台,https://zj-static.lmjx.net/upload/202206/30/800w600h1656573130393154.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/liugong/lst200dwj/
柳工 LSA140DWJE 曲臂式高空作业平台,https://zj-static.lmjx.net/upload/202206/30/800w600h1656572513082143.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/liugong/lsa140dwje/
欧历胜 H18 SXL 剪式升降机,https://img.lmjx.net/zjupload/201705/45/20170531102119_11277.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/oulisheng/h18sxl/
美通重工 IMP100J 桅柱式高空作业平台,https://img.lmjx.net/zjupload/201706/36/20170602151043_29190.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/meitong/imp100j/
楚胜 SCS5130JGKDV型28米高空作业车 ,https://zj-static.lmjx.net/upload/201909/19/1440w1080h1568897623733198.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/xiagongchusheng/scs5130jgkdv28/
欧历胜 HTL3617 TIER III 伸缩式吊运机,https://img.lmjx.net/zjupload/201706/16/20170601175033_73239.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/oulisheng/htl3617tier3/
欧历胜 HA41 RTJ PRO 曲臂式升降机,https://img.lmjx.net/zjupload/201706/69/20170601102558_79499.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/oulisheng/ha41rtjpro/
柳工 LSC0407DEM 剪叉式高空作业平台,https://zj-static.lmjx.net/upload/202311/06/1000w667h1699265040939138.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/liugong/lsc0407dem/
欧历胜 QUICKUP 9 简易推动式升降机,https://img.lmjx.net/zjupload/201705/94/20170523165622_59378.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/oulisheng/quickup9/
湖北合力 东风小霸王高空作业车 ,https://img.lmjx.net/zjupload/201410/90/20141015141151_35801.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/heli707/23715/
美通重工 HT 410J 自行式直臂型高空作业平台,https://img.lmjx.net/zjupload/201706/84/20170606153250_23371.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/meitong/ht410j/
美通重工 HZ200J RT 自行式曲臂型高空作业平台,https://zj-static.lmjx.net/upload/202001/03/700w700h1578015717394270.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/meitong/hz200jrt/
三一重工 SGDJ0608 剪叉式高空作业车,https://zj-static.lmjx.net/upload/202009/10/600w400h1599705335703788.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/sany/sgdj0608/
鼎力 AMWP9.5-1200 自行走桅柱式高空作业平台（单桅转向）,https://zj-static.lmjx.net/upload/202004/20/1200w800h1587365738824713.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/dingli/amwp951200/
航天晨光 CGJ5140JGK混合臂式高空作业车 ,https://img.lmjx.net/zjupload/201409/1/20140928151532_72588.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/hangtianchenguang/cgj5140jgk/
运想重工 GTBZ22Z 直臂式高空作业平台,https://zj-static.lmjx.net/upload/202301/07/900w600h1673071852766808.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/yunxiang/gtbz22z/
运想重工 14米曲臂电动GTZZ14D 高空作业平台,https://img.lmjx.net/zjupload/201301/87/20130106155408_59501.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/yunxiang/14gtzz14d/
美通重工 XE-M140H 剪叉式高空作业平台,https://img.lmjx.net/zjupload/201706/74/20170606100742_61828.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/meitong/xem140h/
美国JLG Toucan Junior 6自行式取货直立 升降平台,https://img.lmjx.net/zjupload/201301/90/20130111105809_42362.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/jlg/toucanjunior6/
东迈重工 TW22/TW37型 拖车轮式,https://img.lmjx.net/zjupload/201310/5/20131029111043_55980.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/dongmai/tw22tw37/
航天晨光 CGJ-PS-34B自行走伸缩臂式高空作业平台 ,https://img.lmjx.net/zjupload/201409/84/20140928104529_29358.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/hangtianchenguang/cgjps34b/
航天晨光 CGJ-PZ-15A自行走混合臂式高空作业平台 ,https://zj-static.lmjx.net/upload/202301/07/362w241h1673072433708998.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/hangtianchenguang/cgjpz15a/
曼尼通 120XEL 剪叉式高空作业平台,https://img.lmjx.net/zjupload/201308/98/20130822154958_37987.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/manitou/120xel/
欧历胜 QUICKUP 14 简易推动式升降机,https://img.lmjx.net/zjupload/201705/75/20170523164333_15820.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/oulisheng/quickup14/
东正 东风金霸双排 高空作业车,https://img.lmjx.net/zjupload/201304/16/20130409131206_21184.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/dongzheng/15004/
曼尼通 80VJR 高空作业平台,https://img.lmjx.net/zjupload/201308/84/20130822160940_26861.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/manitou/80vjr/
曼尼通 120AETJ C / C 3D 高空作业平台,https://img.lmjx.net/zjupload/201308/46/20130822155138_13359.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/manitou/120aetjcc3d/
运想重工 15米剪叉GTJZ15 高空作业平台,https://img.lmjx.net/zjupload/201301/48/20130106162700_82364.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/yunxiang/15gtjz15/
特雷克斯吉尼 QS-12 桅柱式高空作业平台,https://zj-static.lmjx.net/upload/202003/22/1200w800h1584868664599627.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/meiguojini/qs12/
石煤机 SMJ5080JGKQ28/SMJ5080JGKQ25型 伸缩臂高空作业车,https://img.lmjx.net/zjupload/201306/1/20130618143333_29448.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/shimeiji/smj5080jgkq28smj5080jgkq25/
东迈重工 T40/T60/T80/T100型 直臂式,https://img.lmjx.net/zjupload/201310/97/20131029112942_63368.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/dongmai/t40t60t80t100/
斯凯杰科（Skyjack） SJ85AJ 曲臂式高空作业平台,https://zj-static.lmjx.net/upload/202107/13/1200w800h1626158068380223.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/sitejieke/sj85aj/
航天晨光 CGJ-EPC-12A自行走剪叉式电驱动高空作业平台 ,https://img.lmjx.net/zjupload/201409/22/20140928090801_54421.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/hangtianchenguang/cgjepc12a/
曼尼通 100VJR 高空作业平台,https://img.lmjx.net/zjupload/201308/81/13771590979098.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/manitou/100vjr/
全进 T-380N 高空作业车,https://img.lmjx.net/zjupload/201103/26/20110308185904_39363.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/quanjin/t380n/
航天新长征 HTF-GK220 高空作业平台,https://zj-static.lmjx.net/upload/202301/07/450w300h1673072020902189.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/hangtianxinchangzheng/htfgk220/
东迈重工 A35/A45/A65/A85型 折臂式自行走系列,https://img.lmjx.net/zjupload/201310/83/20131029112801_27880.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/dongmai/a35a45a65a85/
斯凯杰科（Skyjack） SJ6832 RTE 电动越野剪叉式 高空作业平台,https://zj-static.lmjx.net/upload/202107/13/1200w800h1626164366672869.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/sitejieke/sj6832rte/
美通重工 AMP40 桅柱式高空作业平台,https://img.lmjx.net/zjupload/201706/68/20170602144707_15284.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/meitong/amp40/
东风 福田单排 高空作业车 (国三),https://img.lmjx.net/zjupload/201501/61/20150121113535_17963.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/dongfeng/6408/
鼎力 BT28ERT 自行走直臂式高空作业平台（电池驱动）,https://zj-static.lmjx.net/upload/202004/17/1000w800h1587102771381297.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/dingli/bt28ert/
航天新长征 HTF-GK140 高空作业平台,https://img.lmjx.net/zjupload/201402/63/20140228090558_25631.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/hangtianxinchangzheng/htfgk140/
诺力 JCPT0845/JCPT0950 高空作业平台,https://zj-static.lmjx.net/www/RemotePhoto/2009-3/20093231745611602.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/noble/jcpt0845jcpt0950/
徐工 GTWY12.5-1300 移动桅柱式高空作业平台（旋腿式）,https://zj-static.lmjx.net/upload/202004/20/1200w800h1587367472173950.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/xcmg/gtwy1251300/
赛奇 车载式 平台,https://img.lmjx.net/zjupload/201109/13/13159031074654.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/sivge/10203/
星邦智能 TB20EJ PLUS 直臂式高空作业平台,https://zj-static.lmjx.net/upload/202207/15/800w600h1657875128813212.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/xingbang/tb20ejplus/
鼎力 BA24ERT 自行走曲臂式高空作业平台（电池驱动）,https://zj-static.lmjx.net/upload/202004/17/500w500h1587106938666190.png!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/dingli/ba24ert/
东迈重工 ES1930/2632/2646/3246电动剪叉式系列 高空作业平台,https://img.lmjx.net/zjupload/201404/71/20140411151456_20950.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/dongmai/es1930263226463246/
赛奇 六桅柱式 平台,https://zj-static.lmjx.net/www/RemotePhoto/2009-2/20092101283453078.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/sivge/5137/
杭州爱知 HYL5073JGKA 大平台高空作业车,https://img.lmjx.net/zjupload/201106/41/13079497283267.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/aichi/hyl5073jgka.1/
徐工 XGS28K 直臂式高空作业平台,https://zj-static.lmjx.net/upload/202306/28/800w533h1687935469448679.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/xcmg/xgs28k/
徐工 XGA18K 曲臂式高空作业平台,https://zj-static.lmjx.net/upload/202306/28/800w533h1687939498704163.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/xcmg/xga18k/
赛奇 剪叉 固定式平台,https://img.lmjx.net/zjupload/201109/47/13159031872465.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/sivge/10204/
诺力 AWP8.2000/10.2000 高空作业平台,https://zj-static.lmjx.net/www/RemotePhoto/2009-3/20093231733739083.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/noble/awp82000102000/
北方交通 KFM-ZS38型 自行式高空作业车,https://zj-static.lmjx.net/upload/202201/07/448w330h1641542217703642.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/northtraffic/kfmzs38/
临工重机 T22JE 电动直臂式升降工作平台,https://zj-static.lmjx.net/upload/202303/17/1000w667h1679033524426789.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/lingongzhongji/t22je/
特雷克斯吉尼 Z-30/20 N RJ 曲臂式高空作业平台,https://zj-static.lmjx.net/upload/202003/23/1200w800h1584923011412428.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/meiguojini/z3020nrj1/
鼎力 JCPT2212DC 自行走越野剪叉式高空作业平台（电池驱动）,https://zj-static.lmjx.net/upload/202004/17/1200w800h1587112036404870.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/dingli/jcpt2212dc/
东迈重工 M8/M10/M12/M16型 电液柱式,https://img.lmjx.net/zjupload/201310/33/20131029112355_59891.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/dongmai/m8m10m12m16/
海伦哲 XHZ5095JGKQ5 庆铃22m伸缩臂高空作业车,https://img.lmjx.net/zjupload/201806/66/20180628151920_11442.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/handler/xhz5095jgkq5/
特雷克斯吉尼 SX-180 直臂式高空作业平台,https://zj-static.lmjx.net/upload/202003/20/1200w800h1584670365088731.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/meiguojini/sx1801/
星邦智能 AB18HJ 混动曲臂高空作业平台,https://zj-static.lmjx.net/upload/202012/22/1200w800h1608605579713069.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/xingbang/ab18hj/
中联重科 ZS0407DC-Li 迷你系列自行走剪叉式高空作业平台,https://zj-static.lmjx.net/upload/202103/08/1200w800h1615170456265310.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/zoomlion/zs0407dcli/
斯凯杰科（Skyjack） SJ16 自行柱式垂直升降高空作业平台,https://zj-static.lmjx.net/upload/202107/13/1200w800h1626155542516588.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/sitejieke/sj16/
星邦智能 GKS18L 18米伸缩臂高空作业车,https://zj-static.lmjx.net/upload/202106/24/800w600h1624531873651022.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/xingbang/gks18l/
山河智能 SWT22J 直臂式高空作业平台,https://zj-static.lmjx.net/upload/202012/17/1200w800h1608192625242960.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/sunward/swt22j/
临工重机 AR18JE 电动曲臂式升降工作平台,https://zj-static.lmjx.net/upload/202303/17/1000w667h1679019732274821.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/lingongzhongji/ar18je/
星邦智能 8米剪叉车-0607SE 剪叉式高空作业平台,https://zj-static.lmjx.net/upload/202301/12/1200w800h1673504799069048.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/xingbang/80607se/
鼎力 AMWP8-1200 自行走桅柱式高空作业平台（单桅转向）,https://zj-static.lmjx.net/upload/202004/20/1200w800h1587365738824713.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/dingli/amwp81200/
杭州爱知 HYL5078JGK 绝缘型高空作业车,https://img.lmjx.net/zjupload/201106/21/13079492337411.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/aichi/hyl5078jgk.0/
中联重科 ZT20J 自行走直臂式高空作业平台,https://zj-static.lmjx.net/upload/202103/08/1200w800h1615173103286129.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/zoomlion/zt24/
山河智能 SWA16JE 曲臂式高空作业平台,https://zj-static.lmjx.net/upload/202302/15/700w467h1676448816876485.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/sunward/swa16je/
三一重工 SPP1612H 剪叉式高空作业车,https://zj-static.lmjx.net/upload/202010/28/1200w800h1603866397112524.jpg!605x375.jpg,https://zj.lmjx.net/jianchashigaokongzuoyepingtai/sany/spp1612h/
美国JLG Toucan Junior 8自行式取货直立 升降平台,https://img.lmjx.net/zjupload/201301/90/20130111105809_42362.jpg!605x375.jpg,https://zj.lmjx.net/weizhushigaokongzuoyepingtai/jlg/toucanjunior8/
徐工 GKS47B 高空作业车,https://zj-static.lmjx.net/upload/202309/08/1200w800h1694170152276142.jpg!605x375.jpg,https://zj.lmjx.net/gaokongzuoyeche/xcmg/gks47b/
美国JLG 24RS 直臂式平台,https://img.lmjx.net/zjupload/201805/81/20180524145228_43983.jpg!605x375.jpg,https://zj.lmjx.net/zhibishigaokongzuoyepingtai/jlg/24rs/
"运想重工 14米曲臂GTZZ14,GTZZ14Z 高空作业平台",https://img.lmjx.net/zjupload/201301/14/20130106155546_69304.jpg!605x375.jpg,https://zj.lmjx.net/qubishigaokongzuoyepingtai/yunxiang/14gtzz14gtzz14z/
